episode,total_reward,win,epsilon,steps
1481,-0.66,0,0.772,12
2984,-0.63,0,0.546,20
1482,-1.16,0,0.772,35
1483,0.89,1,0.772,8
2985,0.87,1,0.545,22
2986,-0.51,0,0.545,4
2987,-0.5,0,0.545,14
2988,-0.61,0,0.545,5
2989,-0.61,0,0.545,14
1484,0.46,0,0.771,49
2990,-0.5,0,0.545,13
1485,-0.66,0,0.771,13
2991,-0.74,0,0.545,20
1486,-0.67,0,0.771,16
2992,-0.69,0,0.545,24
1487,-0.7,0,0.771,30
2993,-0.62,0,0.545,12
1488,-0.66,0,0.771,18
2994,-0.61,0,0.544,17
1489,-0.7,0,0.771,13
2995,-0.76,0,0.544,28
1490,-0.8,0,0.771,25
1491,-0.65,0,0.77,20
2996,-1.07,0,0.544,39
1492,-0.76,0,0.77,15
1493,-0.59,0,0.77,3
2997,-0.88,0,0.544,31
1494,0.61,0,0.77,28
2998,-0.63,0,0.544,13
2999,-0.55,0,0.544,8
1495,-0.86,0,0.77,23
3000,-0.52,0,0.543,11
1496,-0.65,0,0.77,15
3001,-0.76,0,0.543,24
1497,-0.74,0,0.77,30
3002,-0.75,0,0.543,29
1498,-0.77,0,0.769,32
3003,-0.66,0,0.543,16
3004,-0.61,0,0.543,14
1499,-0.85,0,0.769,23
3005,-0.61,0,0.543,11
1500,-0.79,0,0.769,15
3006,-0.86,0,0.543,24
3007,-0.61,0,0.542,22
3008,-0.54,0,0.542,5
1501,-1.12,0,0.769,56
1502,-0.66,0,0.768,16
1503,-0.54,0,0.768,4
3009,-0.78,0,0.542,37
1504,-0.83,0,0.768,21
3010,-0.79,0,0.542,31
3011,-0.5,0,0.542,3
1505,-0.8,0,0.768,18
1506,-0.81,0,0.768,20
3012,0.88,1,0.542,19
1507,-0.6,0,0.768,12
3013,-0.54,0,0.541,14
1508,-0.56,0,0.768,6
3014,-0.55,0,0.541,11
3015,-0.54,0,0.541,4
1509,-0.59,0,0.768,9
1510,-0.61,0,0.768,10
3016,-0.58,0,0.541,24
1511,-0.61,0,0.767,27
3017,0.75,0,0.541,16
1512,-0.54,0,0.767,11
3018,-0.69,0,0.541,13
1513,-0.63,0,0.767,10
3019,0.86,1,0.541,14
3020,-0.69,0,0.541,15
1514,-0.92,0,0.767,31
3021,-0.52,0,0.541,7
3022,-0.73,0,0.541,11
1515,-0.83,0,0.767,24
3023,-0.91,0,0.54,30
1516,-0.82,0,0.767,29
1517,-0.77,0,0.766,13
3024,0.73,0,0.54,28
1518,0.75,0,0.766,28
3025,-0.78,0,0.54,21
1519,-0.55,0,0.766,10
3026,-0.76,0,0.54,24
3027,-0.58,0,0.54,8
1520,-0.85,0,0.766,30
3028,-0.62,0,0.54,20
1521,-0.68,0,0.766,16
3029,-0.67,0,0.539,13
1522,-0.65,0,0.766,15
1523,-0.68,0,0.766,15
3030,-0.77,0,0.539,30
3031,-0.5,0,0.539,3
1524,-0.73,0,0.765,19
3032,0.72,0,0.539,29
3033,-0.54,0,0.539,15
1525,-0.81,0,0.765,56
1526,-0.68,0,0.765,18
3034,0.68,0,0.539,37
3035,0.95,1,0.538,3
1527,-0.63,0,0.765,13
1528,-0.76,0,0.765,15
3036,-0.87,0,0.538,31
1529,-0.58,0,0.764,15
1530,-0.68,0,0.764,11
3037,-0.75,0,0.538,28
1531,-0.57,0,0.764,7
1532,-0.7,0,0.764,11
3038,-0.6,0,0.538,11
3039,-0.67,0,0.538,9
1533,-0.57,0,0.764,16
1534,-0.61,0,0.764,12
3040,-0.74,0,0.538,19
1535,-0.59,0,0.764,12
3041,-0.67,0,0.537,39
1536,-0.71,0,0.764,39
3042,-0.61,0,0.537,18
3043,-0.64,0,0.537,17
1537,0.33,0,0.763,46
3044,-0.67,0,0.537,16
1538,-0.49,0,0.763,9
1539,-0.59,0,0.763,10
3045,0.94,1,0.537,17
1540,-0.5,0,0.763,5
3046,0.77,0,0.537,27
1541,-0.63,0,0.763,17
1542,-0.73,0,0.763,16
3047,-0.78,0,0.536,21
1543,-0.67,0,0.763,14
3048,-0.66,0,0.536,16
1544,-0.54,0,0.763,10
3049,-0.6,0,0.536,16
1545,-0.64,0,0.762,18
3050,-0.58,0,0.536,14
3051,-0.62,0,0.536,15
3052,0.72,0,0.536,14
3053,-0.65,0,0.536,16
3054,-0.7,0,0.536,17
3055,-0.89,0,0.535,39
3056,-0.57,0,0.535,23
3057,0.75,0,0.535,36
3058,-0.5,0,0.535,15
3059,-0.64,0,0.535,15
3060,-0.68,0,0.534,15
3061,0.64,0,0.534,23
3062,-0.68,0,0.534,17
3063,-0.72,0,0.534,19
3064,0.95,1,0.534,8
3065,-0.71,0,0.534,16
3066,-0.72,0,0.534,25
3067,0.83,1,0.534,17
3068,-0.58,0,0.533,27
3069,-0.79,0,0.533,23
3070,0.93,1,0.533,14
3071,-0.69,0,0.533,20
3072,-0.55,0,0.533,13
3073,-0.55,0,0.533,14
3074,-0.65,0,0.533,17
3075,0.85,1,0.532,22
3076,-0.65,0,0.532,9
3077,-0.64,0,0.532,27
3078,-0.5,0,0.532,14
3079,0.79,0,0.532,18
3080,-0.64,0,0.532,24
3081,0.93,1,0.531,24
3082,-0.65,0,0.531,15
3083,0.96,1,0.531,9
3084,-0.69,0,0.531,21
3085,-0.65,0,0.531,13
3086,-0.72,0,0.531,22
3087,-0.56,0,0.531,16
3088,-0.62,0,0.531,9
3089,-0.5,0,0.531,4
1546,-0.58,0,0.762,7
3090,0.48,0,0.53,47
1547,-0.62,0,0.762,13
3091,-0.62,0,0.53,14
3092,-0.54,0,0.53,20
1548,-0.56,0,0.762,28
3093,-0.57,0,0.53,23
1549,-0.56,0,0.762,13
1550,-0.56,0,0.762,12
1551,0.94,1,0.762,9
3094,-0.65,0,0.529,34
1552,-0.67,0,0.762,18
3095,0.88,1,0.529,15
3096,0.95,1,0.529,13
3097,-0.51,0,0.529,3
1553,-0.74,0,0.762,21
1554,-0.67,0,0.761,14
3098,-0.79,0,0.529,20
3099,-0.54,0,0.529,6
1555,-0.74,0,0.761,15
3100,0.85,1,0.529,24
1556,0.79,0,0.761,30
3101,-0.56,0,0.529,13
3102,-0.69,0,0.529,10
3103,-0.76,0,0.528,19
1557,-1.11,0,0.761,49
3104,0.72,0,0.528,22
3105,-0.49,0,0.528,4
1558,-0.72,0,0.76,24
3106,-0.59,0,0.528,28
1559,-0.9,0,0.76,20
3107,-0.68,0,0.528,11
1560,-0.97,0,0.76,28
3108,-0.72,0,0.528,31
3109,-0.71,0,0.528,20
1561,0.68,0,0.76,32
3110,-0.56,0,0.528,4
3111,-0.87,0,0.527,30
1562,-0.79,0,0.76,36
3112,-0.64,0,0.527,19
1563,0.67,0,0.759,29
3113,0.87,1,0.527,13
1564,-0.63,0,0.759,18
3114,0.77,0,0.527,34
1565,-0.73,0,0.759,23
3115,-0.61,0,0.527,11
1566,0.73,0,0.759,18
3116,-0.56,0,0.527,14
1567,-0.77,0,0.759,15
3117,-0.65,0,0.526,10
1568,0.71,0,0.759,16
1569,-0.58,0,0.758,24
3118,-1.02,0,0.526,54
1570,-0.57,0,0.758,20
3119,-0.67,0,0.526,13
1571,-0.57,0,0.758,11
3120,-0.56,0,0.526,5
3121,0.77,0,0.526,19
1572,-0.52,0,0.758,21
1573,0.66,0,0.758,22
3122,-0.74,0,0.526,33
3123,0.94,1,0.525,9
3124,-0.51,0,0.525,4
1574,-0.77,0,0.758,25
1575,-0.7,0,0.757,19
3125,-0.66,0,0.525,23
1576,-0.71,0,0.757,17
3126,0.63,0,0.525,25
1577,-0.67,0,0.757,17
1578,-0.74,0,0.757,22
1579,-0.61,0,0.757,17
1580,-0.62,0,0.757,33
1581,-0.66,0,0.757,10
1582,-0.64,0,0.756,24
1583,-0.49,0,0.756,5
1584,-0.71,0,0.756,28
1585,-0.64,0,0.756,14
1586,0.91,1,0.756,26
1587,-0.72,0,0.756,11
1588,0.95,1,0.756,9
1589,-0.61,0,0.756,13
1590,-0.78,0,0.755,17
1591,0.59,0,0.755,16
1592,-0.69,0,0.755,33
1593,-0.82,0,0.755,32
1594,-0.75,0,0.755,23
1595,-0.73,0,0.754,19
1596,0.76,0,0.754,25
1597,-0.73,0,0.754,16
1598,-0.57,0,0.754,16
1599,-0.49,0,0.754,12
1600,-0.67,0,0.754,10
1601,-0.59,0,0.754,17
1602,-0.74,0,0.754,24
1603,-0.57,0,0.753,7
1604,-1.5,0,0.753,84
3127,0.8,0,0.525,18
1605,-0.61,0,0.753,21
3128,-0.86,0,0.525,27
1606,-0.78,0,0.752,25
3129,0.94,1,0.525,13
1607,-0.59,0,0.752,15
1608,-0.6,0,0.752,14
3130,-0.65,0,0.524,27
1609,-0.73,0,0.752,18
3131,-0.69,0,0.524,12
1610,-0.53,0,0.752,18
1611,-0.49,0,0.752,4
3132,0.83,1,0.524,18
3133,-0.51,0,0.524,4
1612,-0.6,0,0.752,10
1613,-0.66,0,0.752,20
3134,0.66,0,0.524,37
3135,-0.58,0,0.524,9
3136,-0.59,0,0.524,12
3137,0.95,1,0.524,3

3138,0.78,0,0.523,20
1615,-0.72,0,0.751,20
3139,-0.58,0,0.523,13
1616,-0.61,0,0.751,13
3140,-0.64,0,0.523,20
3141,-0.54,0,0.523,3
1617,-0.9,0,0.751,28
1618,-0.6,0,0.751,25
1619,-0.61,0,0.751,4
3142,-0.55,0,0.523,33
3143,-0.49,0,0.523,4
1620,-0.59,0,0.751,9
3144,-0.62,0,0.523,21
1621,-0.68,0,0.75,22
1622,-0.76,0,0.75,17
3145,-0.58,0,0.523,21
3146,0.78,0,0.522,18
1623,-0.96,0,0.75,22
3147,0.83,1,0.522,15
1624,-0.66,0,0.75,17
1625,-0.81,0,0.75,30
3148,-0.9,0,0.522,35
3149,-0.55,0,0.522,18
1626,-0.88,0,0.749,33
1627,-0.83,0,0.749,20
3150,-0.82,0,0.522,35
3151,-0.55,0,0.522,9
1628,-0.59,0,0.749,18
1629,-0.8,0,0.749,16
3152,-0.66,0,0.521,27
1630,-0.62,0,0.749,11
1631,-0.64,0,0.749,14
3153,-0.54,0,0.521,19
3154,-0.6,0,0.521,11
1632,-0.73,0,0.749,18
3155,-0.61,0,0.521,14
1633,-0.64,0,0.749,15
3156,-0.74,0,0.521,26
1634,-0.69,0,0.748,22
3157,-0.49,0,0.521,5
1635,-0.88,0,0.748,11
3158,-0.7,0,0.521,22
1636,-0.77,0,0.748,19
3159,-0.75,0,0.52,14
3160,0.96,1,0.52,11
1637,-0.58,0,0.748,12
3161,0.9,1,0.52,12
3162,0.94,1,0.52,3
1638,-0.78,0,0.748,25
3163,-0.71,0,0.52,11
1639,-0.56,0,0.748,13
1640,-0.55,0,0.748,3
1641,-0.68,0,0.748,13
3164,-0.88,0,0.52,39
3165,0.96,1,0.52,12
1642,0.86,1,0.747,24
3166,-0.55,0,0.52,7
1643,-0.49,0,0.747,4
1644,-0.64,0,0.747,22
3167,0.71,0,0.519,34
3168,0.92,1,0.519,19
1645,0.66,0,0.747,39
3169,0.92,1,0.519,26
1646,-0.49,0,0.747,11
3170,-0.62,0,0.519,10
1647,-0.67,0,0.747,12
1648,-0.55,0,0.747,4
3171,-0.68,0,0.519,16
1649,-0.76,0,0.747,19
1650,-0.61,0,0.746,14
3172,-0.62,0,0.519,30
1651,-0.59,0,0.746,7
3173,-0.53,0,0.519,9
1652,-0.74,0,0.746,22
3174,-0.8,0,0.518,27
3175,-0.65,0,0.518,25
1653,0.53,0,0.746,44
3176,0.79,0,0.518,16
1654,-0.73,0,0.746,25
3177,-0.75,0,0.518,28
3178,-0.51,0,0.518,4
3179,-0.63,0,0.518,9
1655,-0.85,0,0.745,33
3180,-0.58,0,0.518,16
3181,0.82,1,0.517,13
1656,-0.74,0,0.745,21
1657,-0.49,0,0.745,5
3182,-0.49,0,0.517,17
3183,-0.72,0,0.517,10
1658,-0.78,0,0.745,20
1659,-0.61,0,0.745,7
3184,-0.94,0,0.517,30
1660,-0.65,0,0.745,17
1661,-0.63,0,0.745,6
3185,-0.61,0,0.517,11
3186,-0.61,0,0.517,17
3187,-0.55,0,0.517,4
1662,0.79,0,0.745,23
3188,-0.5,0,0.517,5
1663,-0.62,0,0.744,20
3189,-0.57,0,0.517,16
3190,-0.67,0,0.516,13
1664,-0.76,0,0.744,21
3191,-0.6,0,0.516,18
1665,-0.73,0,0.744,12
1666,-0.59,0,0.744,9
3192,0.85,1,0.516,30
1667,-0.69,0,0.744,24
3193,-0.79,0,0.516,23
3194,-0.5,0,0.516,3
1668,0.62,0,0.744,27
3195,-0.73,0,0.516,24
1669,-0.71,0,0.743,42
3196,0.76,0,0.515,35
1670,-0.6,0,0.743,13
3197,-0.56,0,0.515,8
1671,-0.71,0,0.743,14
3198,-0.63,0,0.515,15
3199,-0.58,0,0.515,9
1672,-0.71,0,0.743,24
3200,-0.7,0,0.515,27
1673,-0.76,0,0.743,20
3201,0.82,1,0.515,19
1674,-0.65,0,0.743,25
1675,-0.61,0,0.743,4
3202,0.81,1,0.515,22
1676,-0.59,0,0.743,11
1677,-0.82,0,0.742,17
3203,-0.79,0,0.514,34
3204,-0.64,0,0.514,13
1678,-0.93,0,0.742,39
1679,-0.54,0,0.742,4
3205,0.66,0,0.514,31
1680,0.83,1,0.742,17
3206,-0.59,0,0.514,15
1681,-0.72,0,0.742,13
3207,-0.51,0,0.514,9
1682,-0.71,0,0.742,12
1683,0.77,0,0.742,20
3208,0.77,0,0.514,25
3209,0.95,1,0.514,15
1684,0.77,0,0.741,26
1685,-0.7,0,0.741,20
3210,-0.87,0,0.513,50
3211,-0.57,0,0.513,9
1686,-0.77,0,0.741,21
1687,-0.55,0,0.741,10
1688,-0.54,0,0.741,4
1689,-0.67,0,0.741,15
3212,-0.72,0,0.513,33
3213,-0.5,0,0.513,5
1690,-0.69,0,0.741,16
3214,-0.66,0,0.513,9
3215,-0.56,0,0.513,12
1691,0.55,0,0.74,26
1692,-0.53,0,0.74,10
3216,-0.71,0,0.512,29
3217,-0.52,0,0.512,4
1693,-0.68,0,0.74,14
3218,-0.59,0,0.512,13
1694,-0.6,0,0.74,14
1695,-0.72,0,0.74,14
3219,-0.76,0,0.512,21
1696,-0.57,0,0.74,8
3220,-0.53,0,0.512,20
1697,0.61,0,0.74,34
1698,-0.66,0,0.74,12
3221,0.81,1,0.512,31
1699,-0.74,0,0.739,15
3222,-0.68,0,0.511,18
1700,-0.6,0,0.739,8
3223,-0.63,0,0.511,14
1701,-0.49,0,0.739,5
1702,-0.67,0,0.739,5
3224,-0.65,0,0.511,14
1703,-0.72,0,0.739,21
3225,-0.59,0,0.511,12
1704,-0.82,0,0.739,30
3226,-0.72,0,0.511,29
1705,-0.58,0,0.739,9
1706,-0.53,0,0.739,12
1707,0.89,1,0.739,32
3228,-0.77,0,0.51,37
1708,0.83,1,0.738,26
3229,-0.79,0,0.51,26
3230,-0.54,0,0.51,14
1709,0.76,0,0.738,20
1710,-0.74,0,0.738,13
1711,-0.65,0,0.738,10
3231,-0.84,0,0.51,28
1712,-0.69,0,0.738,10
3232,-0.55,0,0.51,9
3233,-0.5,0,0.51,3
3234,0.74,0,0.51,19

1714,-0.59,0,0.738,15
3235,-0.73,0,0.51,21
1715,-0.64,0,0.738,15
3236,-0.66,0,0.509,14
1716,-0.69,0,0.737,15
1717,-0.62,0,0.737,21
3237,-1.41,0,0.509,69
1718,0.63,0,0.737,36
1719,-0.69,0,0.737,16
3238,-0.73,0,0.509,19
3239,-0.6,0,0.509,5
3240,-0.68,0,0.509,24
3241,-0.67,0,0.508,12
3242,-0.54,0,0.508,4
1720,-1.29,0,0.736,52
3243,-0.63,0,0.508,16
1721,-0.56,0,0.736,13
3244,0.9,1,0.508,3
1722,0.95,1,0.736,15
3245,-0.78,0,0.508,18
1723,-0.61,0,0.736,16
3246,-0.55,0,0.508,10
3247,-0.72,0,0.508,17
1724,-0.85,0,0.736,27
3248,-0.65,0,0.508,20
1725,-0.6,0,0.736,10
1726,0.84,1,0.736,14
1727,-0.58,0,0.736,10
3249,-0.68,0,0.507,36
1728,0.71,0,0.735,16
3250,-0.61,0,0.507,10
1729,-0.76,0,0.735,19
3251,-0.66,0,0.507,19
1730,-0.7,0,0.735,24
3252,0.76,0,0.507,27
3253,0.93,1,0.507,12
1731,0.66,0,0.735,26
1732,-0.64,0,0.735,24
3254,-0.78,0,0.507,33
1733,0.79,0,0.735,15
3255,-0.59,0,0.506,27
1734,0.69,0,0.734,28
3256,-0.59,0,0.506,13
3257,-0.56,0,0.506,15
3258,0.86,1,0.506,24
1735,0.43,0,0.734,52
3259,-0.7,0,0.506,25
1736,-0.6,0,0.734,16
1737,-0.76,0,0.734,11
3260,-0.66,0,0.506,22
3261,-0.6,0,0.506,10
3262,0.88,1,0.505,14
1738,-0.83,0,0.733,37
1739,-0.56,0,0.733,6
1740,-0.78,0,0.733,25
3263,0.5,0,0.505,45
1741,-0.74,0,0.733,16
1742,-0.49,0,0.733,4
3264,0.79,0,0.505,20
3265,-0.66,0,0.505,16
1743,-0.96,0,0.733,32
3266,-0.7,0,0.505,22
3267,-0.67,0,0.505,10
1744,-0.72,0,0.733,16
3268,-0.74,0,0.504,22
1745,0.7,0,0.732,26
3269,-0.58,0,0.504,13
1746,-0.81,0,0.732,30
3270,-0.63,0,0.504,20
3271,-0.54,0,0.504,3
1747,-0.66,0,0.732,19
3272,-0.96,0,0.504,32
1748,0.83,1,0.732,14
3273,0.95,1,0.504,9
1749,0.73,0,0.732,28
3274,0.89,1,0.504,19
3275,-0.62,0,0.503,14
1750,-0.74,0,0.732,15
1751,-0.77,0,0.732,11
3276,0.74,0,0.503,12
3277,0.91,1,0.503,19
1752,-0.75,0,0.731,31
3278,-0.65,0,0.503,13
1753,-0.72,0,0.731,13
3279,-0.64,0,0.503,10
3280,-0.72,0,0.503,26
1754,-0.78,0,0.731,41
3281,-0.67,0,0.503,21
1755,-0.68,0,0.731,23
3282,0.74,0,0.503,15
3283,-0.73,0,0.502,28
1756,-0.78,0,0.73,34
1757,-0.57,0,0.73,10
3284,-0.57,0,0.502,13
1758,0.92,1,0.73,9
3285,0.97,1,0.502,15
3286,-0.64,0,0.502,23
3287,-0.76,0,0.502,26
3288,-0.6,0,0.502,14
3289,-0.64,0,0.502,14
1759,-0.7,0,0.73,95
3290,-0.56,0,0.501,10
1760,-0.69,0,0.729,25
3291,-0.75,0,0.501,30
1761,-0.6,0,0.729,14
3292,0.92,1,0.501,14
3293,-0.78,0,0.501,12
1762,-0.71,0,0.729,24
3294,0.9,1,0.501,21
1763,-0.74,0,0.729,16
3295,-0.75,0,0.501,25
3296,-0.71,0,0.501,15
1764,-1.04,0,0.729,37
1765,-0.49,0,0.729,4
1766,-0.55,0,0.729,3
3297,-0.71,0,0.5,24
3298,-0.65,0,0.5,10
3299,-0.67,0,0.5,20
1767,0.46,0,0.728,57
3300,-0.63,0,0.5,12
3301,-0.79,0,0.5,17
1768,-0.57,0,0.728,22
3302,-0.58,0,0.5,10
1769,-0.67,0,0.728,24
3303,0.66,0,0.499,39
1770,-0.74,0,0.727,32
3304,0.85,1,0.499,24
1771,-0.54,0,0.727,11
1772,-0.67,0,0.727,14
3305,-0.67,0,0.499,32
1773,-0.54,0,0.727,14
1774,-0.61,0,0.727,11
3306,-0.64,0,0.499,32
1775,-1.2,0,0.727,44
3307,0.72,0,0.498,37
1776,-0.56,0,0.727,14
3308,-0.76,0,0.498,11
1777,-0.62,0,0.727,8
1778,-0.56,0,0.726,6
1779,0.95,1,0.726,6
3309,0.73,0,0.498,27
3310,0.84,1,0.498,12
3311,-0.57,0,0.498,9
1780,0.6,0,0.726,40
1781,-0.64,0,0.726,11
3312,-0.77,0,0.498,19
3313,0.7,0,0.498,32
3314,-0.58,0,0.498,11
3315,-0.5,0,0.497,3
1782,0.17,0,0.726,52
1783,0.89,1,0.726,10
3316,-0.59,0,0.497,20
3317,-0.52,0,0.497,9
1784,-0.77,0,0.725,33
3318,-0.81,0,0.497,24
3319,-0.51,0,0.497,3
1785,-0.61,0,0.725,20
3320,-0.65,0,0.497,17
1786,-0.71,0,0.725,24
3321,0.75,0,0.497,27
1787,0.9,1,0.725,10
1788,-0.78,0,0.725,22
1789,-0.56,0,0.725,5
1790,-0.59,0,0.725,12
1791,-0.81,0,0.724,30
3322,0.31,0,0.496,77
3323,-0.49,0,0.496,5
1792,-0.85,0,0.724,26
3324,0.65,0,0.496,29
1793,0.54,0,0.724,26
1794,-0.58,0,0.724,6
3325,-0.81,0,0.496,32
3326,0.87,1,0.495,19
1795,-0.85,0,0.724,23
1796,0.94,1,0.724,8
3327,0.73,0,0.495,19
1797,-0.66,0,0.723,15
1798,-0.64,0,0.723,11
1799,-0.64,0,0.723,6
3328,-0.68,0,0.495,22
1800,-0.59,0,0.723,12
3329,-0.63,0,0.495,15
3330,-0.64,0,0.495,17
1801,0.86,1,0.723,16
1802,-0.59,0,0.723,10
3331,-0.62,0,0.495,20
3332,-0.51,0,0.495,4
3333,-0.49,0,0.495,4
1803,0.63,0,0.723,19
3334,-0.6,0,0.494,18
3335,0.64,0,0.494,32
3336,-0.51,0,0.494,3
3337,-0.48,0,0.494,5
3338,-0.5,0,0.494,8
3339,-0.5,0,0.494,10
3340,-0.76,0,0.494,24
3341,-0.69,0,0.494,37
3342,-0.57,0,0.493,23
3343,-0.61,0,0.493,21
3344,-0.67,0,0.493,23
3345,-0.76,0,0.493,23
3346,-0.52,0,0.493,17
3347,-0.63,0,0.492,28
3348,-0.83,0,0.492,31
3349,-0.56,0,0.492,8
3350,-0.63,0,0.492,23
3351,-0.61,0,0.492,11
3352,-0.58,0,0.492,19
3353,0.93,1,0.492,19
3354,-0.58,0,0.492,7
3355,-0.56,0,0.491,17
3356,-0.77,0,0.491,32
3357,-0.63,0,0.491,24
3358,-0.54,0,0.491,5
3359,-0.67,0,0.491,28
3360,0.54,0,0.49,30
3361,0.75,0,0.49,29
3362,-0.52,0,0.49,15
3363,-0.59,0,0.49,3
3364,-0.62,0,0.49,13
3365,-0.51,0,0.49,4
3366,-0.56,0,0.49,11
3367,-0.56,0,0.49,14
3368,-0.51,0,0.49,4
3369,-0.62,0,0.49,14
3370,-0.85,0,0.489,38
3371,-0.58,0,0.489,20
1804,-0.61,0,0.723,12
3372,-0.56,0,0.489,18
1805,-0.69,0,0.723,22
1806,0.79,0,0.723,18
3373,0.79,0,0.489,22
3374,-0.58,0,0.489,6
3375,-0.69,0,0.489,18
1807,-0.94,0,0.722,38
3376,-0.79,0,0.488,35
1808,-0.76,0,0.722,27
1809,0.84,1,0.722,22
3377,-0.87,0,0.488,34
1810,0.72,0,0.722,15
3378,-0.89,0,0.488,31
1811,-0.8,0,0.721,27
1812,-0.61,0,0.721,12
1813,-0.51,0,0.721,4
3379,0.8,0,0.488,41
1814,-0.63,0,0.721,16
3380,0.94,1,0.488,3
1815,-0.79,0,0.721,21
1816,-0.6,0,0.721,10
3381,-0.81,0,0.487,30
1817,0.94,1,0.721,3
3382,-0.59,0,0.487,9
3383,-0.68,0,0.487,18
1818,-0.75,0,0.721,26
3384,-0.56,0,0.487,18
1819,0.81,1,0.721,22
3385,-0.64,0,0.487,22
3386,-0.52,0,0.487,9
3387,0.79,0,0.487,12
1820,-0.81,0,0.72,34
1821,-0.56,0,0.72,14
1822,-0.76,0,0.72,28
3388,0.76,0,0.486,44
3389,0.94,1,0.486,6
1823,-0.56,0,0.72,7
3390,-0.7,0,0.486,18
1824,-0.71,0,0.72,21
3391,0.95,1,0.486,11
1825,0.84,1,0.72,23
3392,-0.69,0,0.486,33
1826,-0.72,0,0.719,26
3393,-0.55,0,0.486,15
3394,0.84,1,0.485,14
1827,0.28,0,0.719,66
1828,0.72,0,0.719,32
1829,-0.65,0,0.718,24
1830,-0.55,0,0.718,7
1831,-0.7,0,0.718,14
1832,-0.72,0,0.718,26
1833,-0.78,0,0.718,19
1834,-0.88,0,0.718,30
1835,-0.57,0,0.718,15
1836,-0.59,0,0.717,24
1837,-0.67,0,0.717,8
1838,-0.5,0,0.717,9
1839,-0.65,0,0.717,12
1840,-0.57,0,0.717,7
1841,0.84,1,0.717,13
1842,-0.63,0,0.717,8
1843,0.81,1,0.717,13
1844,-0.56,0,0.717,17
1845,-0.79,0,0.716,24
1846,-0.71,0,0.716,23
1847,-1.04,0,0.716,34
1848,-0.55,0,0.716,16
1849,-0.7,0,0.716,18
1850,-0.61,0,0.716,13
1851,-0.56,0,0.716,3
1852,0.66,0,0.716,13
1853,-0.72,0,0.715,20
1854,-0.7,0,0.715,21
1855,-0.62,0,0.715,8
1856,-0.67,0,0.715,19
1857,-0.57,0,0.715,17
1858,-0.77,0,0.715,17
1859,-0.85,0,0.714,26
1860,-0.6,0,0.714,10
1861,0.51,0,0.714,56
1862,-0.59,0,0.714,8
1863,-0.73,0,0.714,22
3395,-0.59,0,0.485,16
1864,-0.67,0,0.714,22
3396,-0.62,0,0.485,13
1865,-0.59,0,0.713,22
3397,-0.69,0,0.485,15
3398,-0.62,0,0.485,13
1866,-0.86,0,0.713,28
1867,-0.61,0,0.713,10
3399,0.89,1,0.485,30
3400,0.87,1,0.485,23
1868,0.86,1,0.713,31
3401,-0.52,0,0.484,9
1869,0.8,0,0.713,14
3402,0.79,0,0.484,18
3403,-0.59,0,0.484,12
1870,-1.01,0,0.712,32
3404,-0.62,0,0.484,12
3405,-0.49,0,0.484,4
1871,-0.54,0,0.712,25
3406,-0.68,0,0.484,17
1872,-0.55,0,0.712,18
3407,0.58,0,0.484,39
1873,-0.81,0,0.712,33
1874,-0.75,0,0.712,17
3408,0.64,0,0.483,38
1875,-0.73,0,0.712,23
3409,0.85,1,0.483,16
1876,-0.66,0,0.711,17
3410,0.85,1,0.483,14
3411,-0.6,0,0.483,28
1877,-0.89,0,0.711,40
3412,-0.73,0,0.483,13
3413,-0.71,0,0.483,13
1878,0.87,1,0.711,17
3414,-0.6,0,0.483,15
3415,-0.75,0,0.482,21
1879,-1.06,0,0.711,49
3416,-0.57,0,0.482,13
1880,-0.64,0,0.71,12
3417,0.77,0,0.482,17
3418,-0.65,0,0.482,13
1881,-0.9,0,0.71,19
3419,-0.57,0,0.482,5
1882,-0.7,0,0.71,24
3420,0.84,1,0.482,14
1883,0.73,0,0.71,31
3421,-0.61,0,0.482,28
1884,-0.67,0,0.71,20
1885,-0.65,0,0.71,4
3422,-0.96,0,0.481,33
3423,-0.5,0,0.481,5
1886,-0.5,0,0.71,19
3424,-0.76,0,0.481,28
1887,0.58,0,0.709,28
1888,-0.6,0,0.709,11
3425,0.73,0,0.481,24
1889,-0.66,0,0.709,13
3426,0.86,1,0.481,25
1890,-0.73,0,0.709,27
3427,-0.63,0,0.481,15
1891,-0.58,0,0.709,24
1892,-0.71,0,0.709,17
3428,-0.76,0,0.48,40
3429,-0.61,0,0.48,11
1893,0.65,0,0.708,21
3430,0.89,1,0.48,16
3431,0.91,1,0.48,17
1894,0.63,0,0.708,39
1895,-0.61,0,0.708,8
3432,-0.56,0,0.48,22
1896,-0.55,0,0.708,9
3433,0.94,1,0.48,18
3434,0.79,0,0.48,20
3435,-0.65,0,0.479,17
3436,0.75,0,0.479,26
1897,-1.39,0,0.707,79
3437,-0.74,0,0.479,15
1898,-0.87,0,0.707,36
3438,-0.67,0,0.479,27
3439,-0.56,0,0.479,8
1899,-0.73,0,0.707,21
3440,0.68,0,0.479,26
1900,0.91,1,0.707,22
3441,-0.67,0,0.479,15
1901,-0.59,0,0.707,10
1902,-0.62,0,0.707,11
3442,0.95,1,0.478,18
3443,-0.65,0,0.478,23
1903,-0.75,0,0.706,36
3444,-0.86,0,0.478,58
1904,-1.33,0,0.706,64
3445,-0.63,0,0.478,16
3446,-0.69,0,0.478,8
1905,-0.56,0,0.706,13
