episode,total_reward,win,epsilon,steps
3454,-0.72,0,0.259,36
562,-0.68,0,0.888,8
563,-0.77,0,0.888,22
564,0.56,0,0.888,31
3455,0.7,0,0.258,53
3456,-0.58,0,0.258,16
565,-0.94,0,0.888,42
566,-0.78,0,0.887,34
3457,0.58,0,0.258,52
567,-0.69,0,0.887,15
3458,0.88,1,0.258,15
3459,0.67,0,0.257,27
3460,-0.62,0,0.257,25
568,-1.48,0,0.887,81
569,-0.5,0,0.887,5
570,-0.51,0,0.886,6
3461,0.83,1,0.257,29
571,-0.93,0,0.886,26
3462,0.63,0,0.257,38
572,-0.68,0,0.886,22
573,-0.77,0,0.886,21
574,-0.73,0,0.886,10
3463,0.74,0,0.256,29
575,-0.95,0,0.886,23
3464,0.8,0,0.256,34
576,0.6,0,0.886,18
3465,0.94,1,0.256,16
577,-1.24,0,0.885,34
3466,-0.52,0,0.256,18
3467,0.88,1,0.256,23
578,-0.83,0,0.885,67
3468,0.81,1,0.256,34
579,-0.57,0,0.885,16
3469,-0.53,0,0.255,18
3470,-0.56,0,0.255,13
580,-1.05,0,0.884,29
581,-0.65,0,0.884,17
3471,-0.58,0,0.255,23
582,-1.13,0,0.884,51
3472,0.79,0,0.255,31
583,-0.73,0,0.884,15
584,-0.89,0,0.884,23
3473,-0.65,0,0.255,35
585,-0.57,0,0.883,8
586,-0.86,0,0.883,27
587,-0.64,0,0.883,20
3474,-0.81,0,0.254,52
588,-0.78,0,0.883,19
589,-0.59,0,0.883,17
590,-0.56,0,0.883,7
3475,0.91,1,0.254,29
3476,-0.5,0,0.254,5
591,-0.76,0,0.883,23
592,0.78,0,0.882,19
3477,0.76,0,0.254,46
593,-0.62,0,0.882,15
594,-0.83,0,0.882,28
3478,-0.73,0,0.253,39
595,-0.91,0,0.882,19
596,-0.91,0,0.882,36
3479,0.7,0,0.253,53
597,-0.87,0,0.881,29
598,-0.84,0,0.881,16
3480,-0.65,0,0.252,53
3481,-0.66,0,0.252,18
3482,0.81,1,0.252,40
3483,0.87,1,0.252,22
3484,0.96,1,0.252,11
3485,0.66,0,0.251,62
3486,0.85,1,0.251,23
3487,0.86,1,0.251,20
3488,0.94,1,0.251,14
3489,0.84,1,0.251,16
3490,0.9,1,0.25,25
3491,0.78,0,0.25,31
3492,0.62,0,0.25,55
3493,-0.7,0,0.249,30
3494,-0.72,0,0.249,38
3495,0.81,1,0.249,45
3496,0.85,1,0.249,22
3497,0.4,0,0.248,51
3498,-0.66,0,0.248,23
599,-0.55,0,0.881,16
600,0.61,0,0.881,30
601,-0.83,0,0.881,22
602,-0.64,0,0.881,13
603,-0.74,0,0.88,27
604,-0.79,0,0.88,16
605,-0.68,0,0.88,12
606,-0.61,0,0.88,19
607,-0.86,0,0.88,28
608,-0.78,0,0.88,21
609,0.65,0,0.879,29
610,0.81,1,0.879,16
611,-0.91,0,0.879,23
612,-0.84,0,0.879,19
613,-0.8,0,0.879,21
614,-1.46,0,0.878,60
615,-1.08,0,0.878,50
616,-0.91,0,0.878,33
617,-0.82,0,0.878,25
618,-1.19,0,0.877,43
619,-1.1,0,0.877,47
620,-0.86,0,0.877,28
621,-0.89,0,0.876,31
622,-0.7,0,0.876,20
623,-0.67,0,0.876,21
624,-0.66,0,0.876,16
3499,0.89,1,0.248,20
625,-0.88,0,0.876,37
3500,-0.87,0,0.248,51
626,-1.06,0,0.875,62
627,-0.66,0,0.875,19
628,-0.51,0,0.875,3
3501,-0.65,0,0.247,29
629,-0.75,0,0.875,17
3502,0.84,1,0.247,19
630,-0.57,0,0.875,10
3503,-0.61,0,0.247,25
631,-0.96,0,0.874,40
3504,0.87,1,0.247,31
632,-1.12,0,0.874,61
3505,-0.88,0,0.246,44
3506,-0.65,0,0.246,16
633,0.38,0,0.874,44
3507,-0.76,0,0.246,56
3508,0.94,1,0.246,3

3509,-0.57,0,0.246,20
635,-1.03,0,0.873,46
636,-0.74,0,0.873,14
3510,-0.75,0,0.245,49
3511,0.94,1,0.245,32
637,-1.09,0,0.872,47
3512,-0.73,0,0.245,22
638,-1.06,0,0.872,43
639,0.9,1,0.872,5
3513,0.81,1,0.244,42
640,-0.66,0,0.872,30
3514,-0.55,0,0.244,7
641,-0.7,0,0.872,11
642,-0.76,0,0.871,26
3515,0.77,0,0.244,34
643,-0.91,0,0.871,37
644,-0.6,0,0.871,6
3516,-1.1,0,0.244,57
645,-0.8,0,0.871,23
3517,0.76,0,0.243,29
646,-0.86,0,0.871,35
3518,0.94,1,0.243,36
647,-0.98,0,0.87,45
648,-0.84,0,0.87,21
3519,0.62,0,0.243,47
649,-0.97,0,0.87,32
650,-0.59,0,0.87,10
3520,0.88,1,0.243,18
3521,-0.51,0,0.243,6
651,-0.91,0,0.869,44
3522,0.81,1,0.242,33
652,-1.08,0,0.869,30
653,-0.55,0,0.869,4
654,-0.83,0,0.869,28
3523,0.68,0,0.242,57
655,-0.63,0,0.869,11
656,-0.54,0,0.869,6
657,-0.89,0,0.869,21
3524,0.73,0,0.242,38
658,0.78,0,0.868,35
659,-0.66,0,0.868,20
3525,0.37,0,0.241,60
660,-0.9,0,0.868,30
3526,0.72,0,0.241,36
661,-0.62,0,0.868,27
3527,-0.65,0,0.241,14
662,-0.55,0,0.868,13
3528,-0.51,0,0.241,11
663,-0.85,0,0.867,38
3529,-0.63,0,0.24,31
664,0.77,0,0.867,20
3530,-0.49,0,0.24,32
665,-0.98,0,0.867,36
666,-0.6,0,0.867,26
3531,-0.69,0,0.24,33
3532,0.93,1,0.24,6
667,-0.99,0,0.866,31
3533,0.88,1,0.24,20
668,-1.14,0,0.866,64
3534,0.78,0,0.239,58
3535,-0.66,0,0.239,32
669,-1.28,0,0.865,63
3536,0.77,0,0.239,34
670,-0.95,0,0.865,32
671,-0.6,0,0.865,5
672,-0.81,0,0.865,12
673,-0.68,0,0.865,13
3537,-0.93,0,0.238,51
674,-0.79,0,0.865,24
675,-0.65,0,0.865,16
676,-0.72,0,0.865,13
677,-0.75,0,0.864,22
3538,-0.85,0,0.238,66
678,-0.85,0,0.864,21
679,-0.98,0,0.864,32
3539,-0.79,0,0.237,53
3540,-0.66,0,0.237,21
680,-0.81,0,0.864,34
681,-0.69,0,0.863,23
3541,-0.69,0,0.237,28
682,-0.61,0,0.863,21
3542,-0.62,0,0.237,19
683,-0.87,0,0.863,33
3543,0.8,0,0.237,25
684,-0.7,0,0.863,21
3544,0.68,0,0.236,31
685,-0.86,0,0.863,31
3545,-0.69,0,0.236,26
686,-0.68,0,0.862,19
687,-0.65,0,0.862,10
688,-0.58,0,0.862,13
689,-0.6,0,0.862,18
3546,-0.88,0,0.236,58
690,-0.7,0,0.862,12
691,-0.67,0,0.862,15
3547,-0.56,0,0.235,30
692,-0.85,0,0.862,25
3548,0.8,0,0.235,35
693,-0.77,0,0.862,28
3549,-0.65,0,0.235,21
694,-0.79,0,0.861,20
3550,0.95,1,0.235,30
695,-0.71,0,0.861,36
696,0.75,0,0.861,20
697,-0.82,0,0.861,23
3551,0.64,0,0.234,47
698,-0.51,0,0.861,4
3552,-0.53,0,0.234,22
699,-0.69,0,0.86,36
700,-0.89,0,0.86,34
3553,-1.02,0,0.234,54
3554,-0.61,0,0.234,11
701,-0.78,0,0.86,20
702,0.59,0,0.86,25
3555,-0.57,0,0.233,29
703,-0.8,0,0.86,24
704,-0.8,0,0.859,25
705,-0.55,0,0.859,13
3556,-1.11,0,0.233,61
3557,-0.65,0,0.233,20
706,-0.76,0,0.859,39
3558,0.93,1,0.233,15
707,-0.8,0,0.859,34
3559,-0.63,0,0.232,37
708,-0.91,0,0.858,31
709,0.81,1,0.858,14
3560,-0.64,0,0.232,29
710,-0.73,0,0.858,17
711,-0.54,0,0.858,9
712,-0.6,0,0.858,5
3561,0.72,0,0.232,29
713,-0.71,0,0.858,28
714,-0.72,0,0.858,10
3562,0.76,0,0.232,42
715,-1.14,0,0.857,63
3563,0.69,0,0.231,46
716,0.93,1,0.857,10
3564,-0.56,0,0.231,17
717,-0.97,0,0.857,27
718,-0.63,0,0.857,14
3565,0.85,1,0.231,32
719,-0.96,0,0.857,32
3566,0.66,0,0.231,41
720,-0.69,0,0.856,26
721,0.8,0,0.856,22
3567,0.88,1,0.23,37
722,-0.97,0,0.856,21
3568,0.87,1,0.23,14
723,-0.8,0,0.856,23
3569,-0.58,0,0.23,23
724,-0.9,0,0.856,39
3570,-0.81,0,0.23,31
725,-0.69,0,0.856,13
726,-0.9,0,0.855,26
3571,0.77,0,0.229,33
727,0.78,0,0.855,39
3572,-0.75,0,0.229,49
3573,-0.55,0,0.229,19
728,-1.18,0,0.855,48
729,-0.56,0,0.855,13
730,-0.69,0,0.854,15
3574,0.83,1,0.229,43
3575,0.81,1,0.228,23
731,-1.1,0,0.854,43
732,-0.73,0,0.854,20
733,-0.56,0,0.854,9
734,-0.65,0,0.854,18
3576,-0.9,0,0.228,83
735,-0.82,0,0.853,30
3577,-0.53,0,0.228,20
736,-0.79,0,0.853,26
3578,0.89,1,0.227,22
737,0.79,0,0.853,18
3579,0.81,1,0.227,26
738,-0.98,0,0.853,39
739,-0.49,0,0.853,5
3580,-0.76,0,0.227,28
3581,-0.5,0,0.227,5
740,-0.68,0,0.853,21
3582,-0.54,0,0.227,20
741,-0.83,0,0.852,40
742,-0.77,0,0.852,26
3583,-0.69,0,0.226,38
743,-0.57,0,0.852,16
3584,0.79,0,0.226,37
744,-1.2,0,0.852,43
3585,-0.63,0,0.226,18
745,-0.65,0,0.852,14
746,-0.66,0,0.851,8
747,-0.52,0,0.851,10
748,-0.53,0,0.851,14
3586,0.74,0,0.226,41
749,-0.6,0,0.851,14
3587,-0.49,0,0.226,13
750,-0.77,0,0.851,21
751,-0.6,0,0.851,5
3588,0.76,0,0.225,37
3589,-0.7,0,0.225,41
752,-0.82,0,0.85,61
3590,0.93,1,0.225,11
753,-0.89,0,0.85,43
3591,0.85,1,0.225,30
754,-0.95,0,0.85,34
3592,-0.75,0,0.224,47
755,-0.77,0,0.85,29
756,-0.88,0,0.849,28
3593,-0.61,0,0.224,40
757,-0.95,0,0.849,27
758,-0.69,0,0.849,22
3594,-0.76,0,0.224,46
759,-0.9,0,0.849,28
3595,-0.68,0,0.223,26
760,-0.65,0,0.849,18
761,-0.53,0,0.849,4
762,-0.86,0,0.848,20
3596,0.75,0,0.223,33
763,-0.72,0,0.848,25
764,0.6,0,0.848,23
3597,-0.63,0,0.223,45
3598,0.9,1,0.223,26
765,-1.01,0,0.848,41
3599,0.79,0,0.222,20
766,-0.7,0,0.848,20
767,-0.81,0,0.847,26
3600,-0.65,0,0.222,34
768,-0.66,0,0.847,24
769,-0.75,0,0.847,21
770,-0.51,0,0.847,4
3601,0.81,1,0.222,45
771,-0.8,0,0.847,28
3602,0.79,0,0.221,43
772,-0.8,0,0.847,29
3603,0.81,1,0.221,28
773,-0.86,0,0.846,33
3604,-0.55,0,0.221,12
774,-0.86,0,0.846,45
3605,0.67,0,0.221,47
3606,0.95,1,0.221,4
775,-0.89,0,0.846,30
3607,0.96,1,0.221,18
3608,0.9,1,0.221,5
776,-0.84,0,0.845,30
3609,0.8,0,0.22,28
777,-0.66,0,0.845,20
778,-0.7,0,0.845,13
3610,0.97,1,0.22,13
779,-0.63,0,0.845,17
3611,0.87,1,0.22,25
780,-0.9,0,0.845,22
3612,-0.89,0,0.22,57
781,-1.2,0,0.844,54
3613,-0.48,0,0.22,5
3614,0.78,0,0.219,42
782,-1.01,0,0.844,55
783,-0.52,0,0.844,15
784,-0.62,0,0.844,9
3615,-0.72,0,0.219,41
785,0.77,0,0.844,25
3616,0.9,1,0.219,17
786,-0.61,0,0.844,17
787,0.69,0,0.843,15
3617,-0.62,0,0.219,25
788,-1.0,0,0.843,49
3618,-0.73,0,0.218,58
789,0.88,1,0.843,18
790,0.83,1,0.843,13
3619,0.9,1,0.218,29
3620,-0.74,0,0.218,23
791,0.56,0,0.842,48
792,0.67,0,0.842,33
3621,-0.76,0,0.217,39
793,-0.83,0,0.842,24
794,-0.75,0,0.842,19
3622,-0.63,0,0.217,32
3623,-0.5,0,0.217,3
3624,-0.66,0,0.217,33
3625,0.8,0,0.217,25
3626,0.64,0,0.216,47
3627,0.91,1,0.216,24
3628,-0.64,0,0.216,30
3629,0.72,0,0.216,40
3630,0.77,0,0.215,39
3631,-0.6,0,0.215,20
3632,-0.77,0,0.215,49
3633,-0.78,0,0.214,43
3634,0.77,0,0.214,48
3635,-0.72,0,0.214,40
3636,-0.5,0,0.214,11
3637,-0.54,0,0.213,19
3638,-0.61,0,0.213,29
3639,0.95,1,0.213,18
3640,0.97,1,0.213,10
3641,-0.73,0,0.213,42
3642,-0.56,0,0.212,14
3643,0.96,1,0.212,9
3644,-0.76,0,0.212,20
3645,0.8,0,0.212,26
3646,0.9,1,0.212,19
3647,-0.66,0,0.212,22
795,0.8,0,0.842,23
3648,0.87,1,0.211,42
3649,0.82,1,0.211,14
796,0.4,0,0.841,43
3650,0.97,1,0.211,13
797,-0.78,0,0.841,19
798,-0.8,0,0.841,29
3651,-0.72,0,0.211,35
799,-0.78,0,0.841,11
800,-0.65,0,0.841,17
3652,-1.02,0,0.21,51
801,0.09,0,0.84,59
3653,-0.56,0,0.21,27
802,-0.66,0,0.84,15
803,-0.85,0,0.84,25
3654,-0.59,0,0.21,43
804,-0.88,0,0.84,24
3655,-0.59,0,0.21,26
805,-0.84,0,0.839,35
3656,-0.51,0,0.21,6
806,-0.63,0,0.839,20
3657,-0.61,0,0.209,30
807,-0.7,0,0.839,22
808,-0.76,0,0.839,18
809,-0.63,0,0.839,18
3658,0.88,1,0.209,49
810,-0.63,0,0.839,13
811,-0.74,0,0.839,14
812,-0.6,0,0.838,10
813,-0.84,0,0.838,26
3659,0.57,0,0.209,68
814,-0.93,0,0.838,31
3660,-0.58,0,0.208,19
815,-0.93,0,0.838,27
816,-0.91,0,0.838,29
817,-0.63,0,0.837,10
818,0.56,0,0.837,27
819,-0.7,0,0.837,14
820,-0.61,0,0.837,8
821,-0.79,0,0.837,28
822,-0.75,0,0.837,28
823,-0.7,0,0.837,17
824,0.43,0,0.836,39
825,0.66,0,0.836,30
826,-0.78,0,0.836,27
827,-0.95,0,0.836,26
828,-0.66,0,0.835,11
829,-1.06,0,0.835,40
830,-0.27,0,0.834,104
831,-0.83,0,0.834,26
832,-0.82,0,0.834,25
833,-0.57,0,0.834,18
834,-0.87,0,0.834,25
835,0.28,0,0.833,58
836,-0.89,0,0.833,31
837,-0.8,0,0.833,23
838,0.6,0,0.832,29
839,-0.98,0,0.832,47
840,-0.86,0,0.832,26
841,-0.67,0,0.832,23
3661,0.95,1,0.208,31
842,-1.09,0,0.831,30
3662,0.84,1,0.208,44
843,-0.97,0,0.831,52
844,-0.55,0,0.831,4
845,-0.78,0,0.831,15
3663,0.91,1,0.208,30
846,-0.91,0,0.831,27
3664,-0.57,0,0.207,15
847,-0.5,0,0.831,3
848,-0.74,0,0.83,23
3665,0.94,1,0.207,28
3666,-0.65,0,0.207,13
849,-0.62,0,0.83,30
3667,-0.59,0,0.207,19
850,-0.75,0,0.83,25
3668,0.67,0,0.207,40
851,-1.09,0,0.83,50
3669,0.91,1,0.206,38
852,-1.17,0,0.829,31
3670,-0.82,0,0.206,49
853,-1.2,0,0.829,54
3671,-0.9,0,0.206,40
854,-1.0,0,0.829,36
3672,0.96,1,0.206,8
855,-0.9,0,0.828,29
3673,-0.78,0,0.205,35
856,-0.79,0,0.828,28
857,-1.07,0,0.828,58
3674,0.27,0,0.205,69
858,-0.73,0,0.828,16
3675,0.95,1,0.205,10
859,-0.66,0,0.827,25
860,-0.54,0,0.827,19
3676,-0.69,0,0.204,31
3677,-0.62,0,0.204,20
3678,-0.56,0,0.204,30
861,-1.01,0,0.827,55
3679,0.81,1,0.204,28
3680,0.95,1,0.204,21
863,-1.13,0,0.826,40
864,-0.69,0,0.826,22
3681,-0.65,0,0.203,31
865,0.85,1,0.826,17
866,-0.51,0,0.826,4
3682,0.89,1,0.203,53
867,-1.05,0,0.826,41
868,-0.56,0,0.826,10
3683,-0.54,0,0.203,19
869,-0.95,0,0.825,33
870,-0.68,0,0.825,15
3684,0.85,1,0.202,44
3685,-0.51,0,0.202,6
871,-0.88,0,0.825,22
872,0.84,1,0.825,21
3686,-0.76,0,0.202,48
873,-0.54,0,0.825,22
874,-0.79,0,0.825,27
875,0.6,0,0.824,18
3687,-0.77,0,0.202,47
876,0.94,1,0.824,4
877,-0.83,0,0.824,20
3688,-0.62,0,0.201,31
3689,0.95,1,0.201,9
878,0.82,1,0.824,41
3690,0.67,0,0.201,49
3691,-0.53,0,0.201,12
879,-1.17,0,0.823,61
3692,-0.52,0,0.201,13
880,0.53,0,0.823,42
3693,-0.78,0,0.2,51
3694,-0.55,0,0.2,4
881,-0.78,0,0.823,30
3695,-0.62,0,0.2,13
3696,0.97,1,0.2,7
882,0.81,1,0.823,13
883,-0.68,0,0.823,18
3697,0.71,0,0.2,31
884,-1.03,0,0.822,36
3698,-0.54,0,0.2,34
885,-0.81,0,0.822,23
886,-0.77,0,0.822,28
3699,0.83,1,0.199,48
887,-0.87,0,0.822,29
888,-0.64,0,0.821,17
3700,0.83,1,0.199,37
889,0.44,0,0.821,39
3701,0.93,1,0.199,28
890,-0.9,0,0.821,33
3702,-0.74,0,0.198,39
891,0.64,0,0.821,31
892,-0.73,0,0.821,13
3703,0.87,1,0.198,27
893,-0.77,0,0.82,19
894,-0.56,0,0.82,4
3704,0.91,1,0.198,20
3705,-0.6,0,0.198,4
3706,0.94,1,0.198,11
895,-0.82,0,0.82,24
3707,0.73,0,0.198,34
896,-1.05,0,0.82,39
897,-0.82,0,0.82,22
3708,0.73,0,0.197,36
3709,0.83,1,0.197,22
898,0.56,0,0.819,44
3710,-0.53,0,0.197,11
899,-0.72,0,0.819,11
900,-0.63,0,0.819,15
901,-0.68,0,0.819,14
3711,-0.65,0,0.197,40
902,-0.72,0,0.819,13
3712,-0.92,0,0.196,43
903,-1.25,0,0.818,60
904,-0.74,0,0.818,20
905,-0.61,0,0.818,23
3713,0.74,0,0.196,43
906,-0.69,0,0.818,20
3714,-0.65,0,0.196,24
907,-0.67,0,0.818,20
3715,0.74,0,0.196,31
908,-1.13,0,0.817,65
3716,-1.25,0,0.195,80
909,-0.94,0,0.817,48
910,-0.78,0,0.817,20
3717,0.89,1,0.195,42
911,0.6,0,0.816,39
3718,-0.86,0,0.194,41
912,0.66,0,0.816,38
3719,0.81,1,0.194,36
913,-0.8,0,0.816,29
914,-0.87,0,0.816,22
915,-0.63,0,0.816,14
3720,-0.65,0,0.194,45
916,-0.87,0,0.815,37
917,-0.65,0,0.815,13
3721,-0.58,0,0.193,37
918,0.78,0,0.815,27
3722,0.9,1,0.193,28
919,-0.85,0,0.815,16
920,-0.66,0,0.815,10
921,0.88,1,0.815,15
3723,0.9,1,0.193,35
3724,-0.57,0,0.193,14
922,-0.97,0,0.814,39
923,-0.76,0,0.814,19
3725,0.98,1,0.193,28
924,-0.8,0,0.814,34
3726,-0.74,0,0.192,37
925,-0.66,0,0.814,18
926,-0.62,0,0.814,8
3727,-0.67,0,0.192,28
927,-1.05,0,0.813,44
3728,0.91,1,0.192,27
928,-0.89,0,0.813,29
929,-0.67,0,0.813,18
3729,0.73,0,0.192,49
3730,-0.61,0,0.191,10
3731,0.68,0,0.191,34
930,-1.12,0,0.813,51
931,-0.62,0,0.813,12
932,-0.79,0,0.812,31
3732,0.62,0,0.191,39
3733,-0.55,0,0.191,4
3734,-0.52,0,0.191,7
933,-1.03,0,0.812,47
3735,-0.74,0,0.191,28
3736,-0.54,0,0.191,6
934,-1.01,0,0.812,39
935,-0.61,0,0.811,21
3737,-0.82,0,0.19,45
936,-0.55,0,0.811,20
937,0.78,0,0.811,29
3738,-0.61,0,0.19,44
938,0.9,1,0.811,15
939,-0.74,0,0.811,14
940,-0.76,0,0.811,21
941,-0.67,0,0.811,17
3739,-1.12,0,0.189,88
942,-1.39,0,0.81,45
3740,0.95,1,0.189,12
943,0.67,0,0.81,23
3741,0.79,0,0.189,29
3742,0.86,1,0.189,18
944,-0.96,0,0.81,30
3743,-0.71,0,0.188,26
945,-0.82,0,0.809,36
946,0.95,1,0.809,8
3744,0.94,1,0.188,13
947,-0.74,0,0.809,17
3745,0.89,1,0.188,31
948,0.28,0,0.809,52
3746,-0.71,0,0.188,37
949,0.8,0,0.809,22
3747,-0.76,0,0.187,48
950,-1.33,0,0.808,47
951,-0.8,0,0.808,23
952,-0.57,0,0.808,11
953,-0.56,0,0.808,6
3748,0.83,1,0.187,42
3749,-0.57,0,0.187,16
954,-1.11,0,0.808,39
955,-0.76,0,0.808,20
3750,-0.67,0,0.187,47
3751,-0.58,0,0.186,20
956,-1.02,0,0.807,31
957,-0.93,0,0.807,40
3752,-0.79,0,0.186,47
958,-0.99,0,0.807,33
3753,-0.55,0,0.186,15
3754,0.85,1,0.186,38
959,-1.2,0,0.806,74
960,-0.52,0,0.806,7
3755,-0.67,0,0.185,51
961,-0.83,0,0.806,27
3756,-0.65,0,0.185,23
962,-0.79,0,0.806,26
963,-0.62,0,0.806,11
3757,0.81,1,0.185,18
964,-0.74,0,0.805,23
965,-0.7,0,0.805,18
966,-0.78,0,0.805,13
3758,0.84,1,0.184,59
967,-0.91,0,0.805,24
968,-0.66,0,0.805,15
3759,0.88,1,0.184,36
969,-0.93,0,0.804,46
970,-0.68,0,0.804,21
3760,0.94,1,0.184,49
3761,-0.53,0,0.184,12
971,-0.93,0,0.804,33
3762,0.96,1,0.184,15
972,-0.58,0,0.804,10
973,-0.65,0,0.804,5
3763,0.96,1,0.183,22
974,-0.87,0,0.804,16
975,-0.7,0,0.804,22
3764,0.74,0,0.183,32
976,-0.95,0,0.803,31
977,-0.54,0,0.803,6
3765,0.91,1,0.183,29
978,-0.85,0,0.803,22
979,-0.81,0,0.803,26
980,-0.72,0,0.803,23
3766,-0.94,0,0.182,71
981,-0.83,0,0.803,17
3767,-0.76,0,0.182,33
982,-0.95,0,0.802,35
983,-0.49,0,0.802,5
3768,0.76,0,0.182,36
3769,-0.65,0,0.182,31
3770,0.97,1,0.181,15
3771,-0.56,0,0.181,20
3772,-0.63,0,0.181,19
3773,-0.66,0,0.181,37
3774,0.84,1,0.181,19
3775,0.94,1,0.181,3
3776,-0.62,0,0.18,33
3777,-0.54,0,0.18,18
3778,-0.63,0,0.18,35
3779,-0.7,0,0.18,50
3780,-0.73,0,0.179,26
3781,-0.54,0,0.179,14
3782,-0.67,0,0.179,34
3783,-0.5,0,0.179,27
3784,-0.65,0,0.179,20
3785,-0.68,0,0.178,22
3786,0.68,0,0.178,48
3787,0.87,1,0.178,21
3788,0.79,0,0.178,34
3789,0.65,0,0.177,65
3790,-0.68,0,0.177,34
3791,-0.62,0,0.177,27
984,-0.91,0,0.802,44
3792,-0.8,0,0.176,49
985,-0.94,0,0.802,40
3793,0.81,1,0.176,42
3794,0.82,1,0.176,27
986,-0.85,0,0.801,45
987,-0.66,0,0.801,20
988,-0.69,0,0.801,20
3795,0.61,0,0.175,53
989,-0.71,0,0.801,17
3796,-0.81,0,0.175,26
990,-0.83,0,0.801,25
3797,-0.59,0,0.175,24
991,-0.86,0,0.8,30
992,-0.53,0,0.8,6
3798,0.82,1,0.175,33
993,-0.92,0,0.8,44
994,-0.56,0,0.8,5
3799,-0.66,0,0.174,41
995,-0.68,0,0.8,20
996,-0.64,0,0.8,23
3800,0.85,1,0.174,30
997,-0.72,0,0.799,25
3801,0.76,0,0.174,41
998,-0.89,0,0.799,35
3802,-0.56,0,0.174,8
999,-0.99,0,0.799,48
1000,-0.72,0,0.799,15
3803,0.94,1,0.173,50
1001,-0.66,0,0.799,18
3804,0.88,1,0.173,14
1002,-0.6,0,0.798,18
3805,-0.59,0,0.173,37
1003,-1.0,0,0.798,32
1004,-0.6,0,0.798,18
3806,-0.65,0,0.173,31
1005,0.83,1,0.798,12
1006,-0.78,0,0.798,27
3807,0.75,0,0.172,42
1007,-0.95,0,0.797,31
3808,0.97,1,0.172,23
1008,-1.26,0,0.797,35
1009,-0.49,0,0.797,5
3809,0.8,0,0.172,26
3810,-0.5,0,0.172,10
3811,-0.59,0,0.172,9
1010,-0.89,0,0.797,34
1011,-0.49,0,0.797,4
3812,0.96,1,0.172,13
1012,-0.53,0,0.797,8
1013,-0.83,0,0.797,18
3813,-0.79,0,0.171,46
1014,-0.75,0,0.796,36
1015,-0.92,0,0.796,36
3814,-0.73,0,0.171,46
1016,0.93,1,0.796,9
3815,0.86,1,0.171,28
1017,-0.83,0,0.796,27
3816,-0.49,0,0.171,23
1018,-0.93,0,0.796,26
3817,-0.63,0,0.17,29
1019,-0.87,0,0.795,28
1020,0.56,0,0.795,28
3818,0.86,1,0.17,36
3819,0.76,0,0.17,35
1021,-1.35,0,0.795,54
1022,-0.62,0,0.794,28
3820,-0.83,0,0.169,44
1023,-1.05,0,0.794,34
1024,-0.6,0,0.794,19
3821,-0.61,0,0.169,36
3822,0.92,1,0.169,18
1025,-1.03,0,0.794,49
1026,-0.75,0,0.793,23
1027,-1.23,0,0.793,55
1028,-0.66,0,0.793,28
1029,-1.05,0,0.792,44
1030,-0.54,0,0.792,7
1031,0.81,1,0.792,17
1032,-0.88,0,0.792,32
1033,-0.73,0,0.792,13
1034,-0.6,0,0.792,15
1035,-1.01,0,0.791,44
1036,-0.6,0,0.791,15
1037,-0.69,0,0.791,21
1038,-0.62,0,0.791,24
1039,-0.66,0,0.791,23
1040,-0.72,0,0.791,19
1041,-0.88,0,0.79,25
1042,-0.65,0,0.79,26
1043,-0.86,0,0.79,20
1044,-0.89,0,0.79,26
1045,0.86,1,0.79,22
1046,-0.67,0,0.79,15
1047,-0.83,0,0.789,12
1048,-0.97,0,0.789,42
1049,-0.83,0,0.789,25
1050,-0.86,0,0.789,32
1051,0.78,0,0.789,16
1052,-0.71,0,0.788,19
1053,-0.74,0,0.788,31
1054,-0.74,0,0.788,24
1055,-0.72,0,0.788,25
3823,0.68,0,0.169,33
1056,-1.23,0,0.787,44
1057,-0.64,0,0.787,14
3824,0.89,1,0.168,37
3825,0.9,1,0.168,29
1058,0.32,0,0.787,45
3826,0.88,1,0.168,37
1059,-0.79,0,0.787,33
3827,0.92,1,0.168,19
1060,-0.78,0,0.787,21
3828,-0.52,0,0.168,11
1061,0.85,1,0.786,18
3829,-0.63,0,0.167,25
1062,-0.97,0,0.786,38
3830,0.74,0,0.167,29
1063,0.8,0,0.786,25
1064,-0.79,0,0.786,28
3831,0.53,0,0.167,69
1065,-0.85,0,0.785,39
1066,-0.62,0,0.785,19
3832,0.82,1,0.166,31
1067,-0.83,0,0.785,19
1068,-0.84,0,0.785,18
3833,-0.58,0,0.166,23
1069,-0.68,0,0.785,23
1070,-0.75,0,0.785,26
3834,-0.74,0,0.166,43
3835,0.93,1,0.166,20
1071,-0.58,0,0.784,27
1072,-0.52,0,0.784,5
3836,-0.87,0,0.165,39
1073,-0.75,0,0.784,32
3837,0.9,1,0.165,3
1074,-0.63,0,0.784,27
1075,-0.68,0,0.784,11
3838,-0.65,0,0.165,43
1076,-0.79,0,0.784,21
1077,-0.7,0,0.783,10
1078,-0.81,0,0.783,31
3839,-0.74,0,0.165,58
1079,-0.67,0,0.783,20
1080,-0.75,0,0.783,16
3840,-0.56,0,0.164,27
1081,-0.77,0,0.783,27
3841,-0.6,0,0.164,30
3842,0.95,1,0.164,12
1082,-1.12,0,0.782,57
3843,-0.55,0,0.164,33
3844,-0.52,0,0.164,8
3845,-0.52,0,0.164,6
1083,-0.67,0,0.782,19
1084,-0.55,0,0.782,5
3846,-0.53,0,0.164,19
3847,0.93,1,0.164,4
1085,-0.67,0,0.782,24
