episode,total_reward,win,epsilon,steps
4824,-0.74,0,0.581,10
4825,-0.62,0,0.581,11
4826,-0.71,0,0.581,15
4827,-0.51,0,0.581,4
4828,-0.55,0,0.581,8
4829,0.94,1,0.581,6
4830,-0.59,0,0.581,11
4831,-0.59,0,0.581,7
4832,-0.55,0,0.581,10
4833,0.93,1,0.581,12
4834,-0.72,0,0.58,21
4835,-0.6,0,0.58,10
4836,-0.63,0,0.58,10
4837,-0.55,0,0.58,4
4838,-0.6,0,0.58,9
4839,-0.56,0,0.58,12
4840,0.87,1,0.58,11
4841,0.94,1,0.58,7
4842,0.82,1,0.58,16
4843,-0.59,0,0.58,13
4844,-0.78,0,0.579,24
4845,-0.87,0,0.579,35
4846,0.9,1,0.579,8
4847,-0.6,0,0.579,6
4848,-0.58,0,0.579,10
4849,-0.57,0,0.579,9
4850,-0.55,0,0.579,12
4851,-0.63,0,0.579,16
4852,0.87,1,0.579,17
4853,-0.7,0,0.579,8
4854,-0.7,0,0.578,5
4855,0.99,1,0.578,7
4856,-0.68,0,0.578,21
4857,-0.55,0,0.578,9
4858,-0.67,0,0.578,13
4859,0.78,0,0.578,20
4860,-0.58,0,0.578,16
4861,0.93,1,0.578,7
4862,0.86,1,0.578,18
4863,0.85,1,0.578,14
4864,-0.59,0,0.577,11
4865,0.83,1,0.577,16
4866,0.85,1,0.577,16
4867,-0.49,0,0.577,6
4868,-0.61,0,0.577,12
4869,-0.51,0,0.577,8
4870,0.9,1,0.577,6
4871,-0.52,0,0.577,7
4872,0.92,1,0.577,5
4873,-0.63,0,0.577,9
4874,0.96,1,0.577,5
4875,0.91,1,0.577,8
4876,-0.63,0,0.577,16
4877,-0.66,0,0.576,22
4878,0.96,1,0.576,6
4879,-0.61,0,0.576,16
4880,-0.54,0,0.576,17
4881,-0.48,0,0.576,4
4882,-0.73,0,0.576,28
4883,0.96,1,0.576,6
4884,-0.62,0,0.576,6
4885,-0.55,0,0.576,11
4886,-0.5,0,0.576,8
4887,0.83,1,0.575,24
4888,0.93,1,0.575,4
4889,-0.54,0,0.575,9
4890,-0.53,0,0.575,10
4891,-0.58,0,0.575,14
4892,0.91,1,0.575,6
4893,-0.5,0,0.575,6
4894,0.95,1,0.575,3
4895,-0.61,0,0.575,10
4896,-0.73,0,0.575,13
4897,0.94,1,0.575,7
4898,-0.55,0,0.575,3
4899,-0.62,0,0.575,6
4900,-0.56,0,0.575,10
4901,0.96,1,0.574,6
4902,0.97,1,0.574,4
4903,-0.68,0,0.574,28
4904,-0.67,0,0.574,18
4905,0.75,0,0.574,15
4906,0.94,1,0.574,7
4907,-0.78,0,0.574,21
4908,-0.61,0,0.574,14
4909,-0.55,0,0.574,17
4910,-0.61,0,0.573,13
4911,0.82,1,0.573,13
4912,-0.5,0,0.573,5
4913,-0.58,0,0.573,17
4914,-0.57,0,0.573,12
4915,-0.74,0,0.573,16
4916,-0.58,0,0.573,5
4917,0.77,0,0.573,17
4918,-0.6,0,0.573,13
4919,0.96,1,0.573,7
4920,-0.71,0,0.573,10
4921,-0.57,0,0.572,11
4922,0.86,1,0.572,21
4923,-0.68,0,0.572,17
4924,0.8,0,0.572,14
4925,-0.68,0,0.572,11
4926,-0.55,0,0.572,9
4927,0.92,1,0.572,4
4928,-0.64,0,0.572,14
4929,0.79,0,0.572,15
4930,-0.49,0,0.572,4
4931,-0.57,0,0.571,7
4932,-0.55,0,0.571,10
4933,0.89,1,0.571,6
4934,-0.59,0,0.571,7
4935,-0.7,0,0.571,8
4936,-0.61,0,0.571,11
4937,-0.58,0,0.571,9
4938,-0.72,0,0.571,21
4939,-0.61,0,0.571,12
4940,-0.68,0,0.571,9
4941,-0.56,0,0.571,6
4942,-0.57,0,0.571,11
4943,0.81,1,0.57,18
4944,0.82,1,0.57,19
4945,-0.68,0,0.57,16
4946,-0.73,0,0.57,17
4947,0.84,1,0.57,19
4948,-0.57,0,0.57,6
4949,-0.52,0,0.57,9
4950,-0.54,0,0.57,5
4951,0.79,0,0.57,19
4952,-0.56,0,0.57,4
4953,-0.54,0,0.57,7
4954,0.79,0,0.569,27
4955,-0.61,0,0.569,12
4956,-0.6,0,0.569,6
4957,-0.6,0,0.569,4
4958,-0.61,0,0.569,16
4959,-0.54,0,0.569,10
4960,-0.67,0,0.569,16
4961,0.88,1,0.569,10
4962,-0.57,0,0.569,4
4963,-0.69,0,0.569,15
4964,-0.5,0,0.569,5
4965,-0.75,0,0.568,14
4966,-0.53,0,0.568,9
4967,-0.71,0,0.568,20
4968,-0.5,0,0.568,3
4969,-0.57,0,0.568,4
4970,-0.55,0,0.568,10
4971,-0.63,0,0.568,8
4972,-0.69,0,0.568,21
4973,-0.58,0,0.568,8
4974,0.89,1,0.568,18
4975,0.91,1,0.568,8
4976,-0.74,0,0.567,25
4977,0.97,1,0.567,13
4978,0.94,1,0.567,3
4979,-0.64,0,0.567,9
4980,-0.59,0,0.567,10
4981,0.71,0,0.567,15
4982,0.99,1,0.567,6
4983,-0.61,0,0.567,18
4984,-0.51,0,0.567,6
4985,-0.59,0,0.567,7
4986,-0.77,0,0.567,20
4987,-0.6,0,0.566,18
4988,-0.59,0,0.566,6
4989,-0.65,0,0.566,16
4990,0.85,1,0.566,15
4991,-0.61,0,0.566,9
4992,-0.61,0,0.566,15
4993,-0.49,0,0.566,7
4994,-0.66,0,0.566,28
4995,-0.72,0,0.566,6
4996,-0.6,0,0.566,8
4997,-0.63,0,0.565,7
4998,-0.51,0,0.565,9
4999,-0.51,0,0.565,6
5000,-0.53,0,0.565,4
5001,0.92,1,0.565,3
5002,-0.49,0,0.565,10
5003,0.89,1,0.565,13
5004,-0.5,0,0.565,3
5005,0.95,1,0.565,8
5006,-0.55,0,0.565,7
5007,-0.69,0,0.565,17
5008,-0.59,0,0.565,13
5009,-0.67,0,0.565,12
5010,-0.58,0,0.565,12
5011,-0.51,0,0.564,8
5012,-0.61,0,0.564,14
5013,0.88,1,0.564,17
5014,-0.55,0,0.564,10
5015,-0.62,0,0.564,10
5016,-0.58,0,0.564,16
5017,-0.56,0,0.564,11
5018,0.62,0,0.564,24
5019,-0.52,0,0.564,9
5020,-0.62,0,0.564,9
5021,-0.51,0,0.563,7
5022,-0.6,0,0.563,20
5023,0.94,1,0.563,5
5024,-0.76,0,0.563,14
5025,0.97,1,0.563,4
5026,-0.54,0,0.563,6
5027,-0.49,0,0.563,3
5028,0.97,1,0.563,5
5029,-0.74,0,0.563,23
5030,-0.58,0,0.563,12
5031,-0.58,0,0.563,10
5032,-0.65,0,0.563,13
5033,-0.51,0,0.562,21
5034,-0.51,0,0.562,10
5035,-0.71,0,0.562,11
5036,0.94,1,0.562,10
5037,0.95,1,0.562,7
5038,-0.59,0,0.562,12
5039,0.88,1,0.562,6
5040,-0.63,0,0.562,9
5041,0.95,1,0.562,4
5042,-0.59,0,0.562,17
5043,-0.74,0,0.562,19
5044,-0.76,0,0.561,16
5045,-0.57,0,0.561,18
5046,-0.52,0,0.561,3
5047,-0.77,0,0.561,22
5048,0.75,0,0.561,15
5049,-0.59,0,0.561,16
5050,-0.5,0,0.561,3
5051,-0.61,0,0.561,18
5052,0.98,1,0.561,6
5053,-0.53,0,0.56,17
5054,-0.59,0,0.56,13
5055,-0.64,0,0.56,7
5056,-0.55,0,0.56,8
5057,0.86,1,0.56,14
5058,-0.62,0,0.56,9
5059,-0.48,0,0.56,6
5060,-0.55,0,0.56,23
5061,-0.64,0,0.56,12
5062,0.92,1,0.56,7
5063,-0.62,0,0.56,7
5064,-0.51,0,0.56,8
5065,-0.64,0,0.56,7
5066,-0.62,0,0.559,14
5067,0.96,1,0.559,7
5068,0.95,1,0.559,12
5069,0.95,1,0.559,6
5070,-0.64,0,0.559,10
5071,-0.61,0,0.559,15
5072,-0.51,0,0.559,4
5073,-0.73,0,0.559,25
5074,-0.61,0,0.559,8
5075,-0.62,0,0.559,11
5076,-0.6,0,0.559,4
5077,-0.56,0,0.559,5
5078,-0.53,0,0.558,10
5079,0.93,1,0.558,6
5080,-0.53,0,0.558,9
5081,-0.59,0,0.558,10
5082,-0.6,0,0.558,4
5083,0.97,1,0.558,6
5084,0.8,0,0.558,17
5085,0.92,1,0.558,8
5086,-0.94,0,0.558,23
5087,-0.61,0,0.558,12
5088,-0.73,0,0.558,15
5089,0.9,1,0.558,3
5090,-0.51,0,0.558,5
5091,-0.63,0,0.557,20
5092,0.71,0,0.557,14
5093,-0.51,0,0.557,4
5094,-0.49,0,0.557,6
5095,-0.54,0,0.557,16
5096,-0.6,0,0.557,13
5097,-0.59,0,0.557,16
5098,-0.53,0,0.557,15
5099,-0.61,0,0.557,9
5100,-0.51,0,0.557,6
5101,-0.71,0,0.556,19
5102,-0.61,0,0.556,16
5103,-0.59,0,0.556,7
5104,-0.59,0,0.556,12
5105,-0.61,0,0.556,13
5106,-0.5,0,0.556,4
5107,0.97,1,0.556,5
5108,-0.62,0,0.556,6
5109,-0.56,0,0.556,5
5110,-0.56,0,0.556,8
5111,-0.65,0,0.556,9
5112,-0.65,0,0.556,11
5113,-0.51,0,0.556,3
5114,-0.59,0,0.556,14
5115,0.79,0,0.555,18
5116,-0.52,0,0.555,5
5117,-0.55,0,0.555,12
5118,-0.55,0,0.555,6
5119,-0.56,0,0.555,6
5120,-0.6,0,0.555,13
5121,-0.63,0,0.555,13
5122,0.88,1,0.555,10
5123,0.84,1,0.555,15
5124,-0.98,0,0.555,24
5125,-0.61,0,0.555,8
5126,-0.55,0,0.554,8
5127,0.82,1,0.554,14
5128,-0.58,0,0.554,10
5129,-0.57,0,0.554,13
5130,0.97,1,0.554,8
5131,-0.73,0,0.554,16
5132,-0.57,0,0.554,15
5133,-0.54,0,0.554,4
5134,-0.55,0,0.554,20
5135,-0.5,0,0.554,3
5136,-0.51,0,0.554,6
5137,0.92,1,0.554,4
5138,0.92,1,0.554,7
5139,-0.65,0,0.553,18
5140,0.97,1,0.553,5
5141,-0.74,0,0.553,32
5142,-0.57,0,0.553,8
5143,-0.76,0,0.553,18
5144,0.95,1,0.553,8
5145,-0.67,0,0.553,13
5146,-0.61,0,0.553,20
5147,-0.54,0,0.553,5
5148,-0.58,0,0.552,13
5149,-0.5,0,0.552,5
5150,0.88,1,0.552,7
5151,-0.64,0,0.552,23
5152,-0.75,0,0.552,18
5153,0.85,1,0.552,16
5154,-0.68,0,0.552,18
5155,-0.9,0,0.552,25
5156,-0.52,0,0.551,16
5157,-0.53,0,0.551,8
5158,0.97,1,0.551,4
5159,0.81,1,0.551,18
5160,-0.62,0,0.551,10
5161,0.95,1,0.551,7
5162,0.88,1,0.551,11
5163,-0.6,0,0.551,13
5164,-0.66,0,0.551,8
5165,-0.66,0,0.551,12
5166,-0.62,0,0.551,18
5167,-0.57,0,0.55,6
5168,0.88,1,0.55,14
5169,0.86,1,0.55,8
5170,-0.52,0,0.55,9
5171,-0.57,0,0.55,6
5172,-0.63,0,0.55,9
5173,-0.55,0,0.55,4
5174,-0.61,0,0.55,9
5175,-0.66,0,0.55,8
5176,0.92,1,0.55,7
5177,-0.59,0,0.55,6
5178,0.89,1,0.55,6
5179,0.77,0,0.55,16
5180,0.86,1,0.55,15
5181,0.97,1,0.549,9
5182,-0.61,0,0.549,4
5183,0.93,1,0.549,10
5184,-0.52,0,0.549,10
5185,0.89,1,0.549,6
5186,0.91,1,0.549,5
5187,0.95,1,0.549,11
5188,0.83,1,0.549,22
5189,-0.56,0,0.549,3
5190,-0.52,0,0.549,5
5191,-0.68,0,0.549,28
5192,-0.65,0,0.549,5
5193,0.89,1,0.549,7
5194,0.91,1,0.548,13
5195,-0.58,0,0.548,14
5196,-0.83,0,0.548,27
5197,0.91,1,0.548,5
5198,-0.51,0,0.548,12
5199,0.73,0,0.548,15
5200,-0.5,0,0.548,5
5201,-0.59,0,0.548,13
5202,-0.57,0,0.548,25
5203,-0.51,0,0.548,5
5204,-0.5,0,0.547,7
5205,0.94,1,0.547,5
5206,0.91,1,0.547,5
5207,-0.6,0,0.547,12
5208,0.8,0,0.547,20
5209,-0.56,0,0.547,11
5210,0.84,1,0.547,15
5211,0.76,0,0.547,20
5212,-0.86,0,0.547,33
5213,-0.55,0,0.546,4
5214,0.95,1,0.546,5
5215,-0.52,0,0.546,11
5216,-0.48,0,0.546,20
5217,-0.55,0,0.546,13
5218,-0.79,0,0.546,15
5219,-0.6,0,0.546,9
5220,-0.64,0,0.546,14
5221,-0.68,0,0.546,16
5222,-0.56,0,0.546,7
5223,-0.64,0,0.545,12
5224,-0.59,0,0.545,13
5225,0.95,1,0.545,12
5226,0.62,0,0.545,25
5227,0.93,1,0.545,9
5228,-0.74,0,0.545,23
5229,0.93,1,0.545,8
5230,0.9,1,0.545,13
5231,-0.54,0,0.545,4
5232,-0.54,0,0.545,6
5233,-0.5,0,0.545,5
5234,-0.55,0,0.545,6
5235,0.96,1,0.544,5
5236,0.86,1,0.544,9
5237,-0.63,0,0.544,18
5238,0.98,1,0.544,5
5239,0.62,0,0.544,22
5240,-0.6,0,0.544,15
5241,-0.59,0,0.544,10
5242,-0.78,0,0.544,10
5243,-0.63,0,0.544,18
5244,-0.6,0,0.544,9
5245,0.94,1,0.544,5
5246,-0.63,0,0.543,11
5247,-0.62,0,0.543,10
5248,0.75,0,0.543,22
5249,0.79,0,0.543,24
5250,-0.63,0,0.543,9
5251,-0.96,0,0.543,28
5252,-0.57,0,0.543,5
5253,-0.59,0,0.543,15
5254,-0.62,0,0.542,16
5255,-0.63,0,0.542,14
5256,-0.56,0,0.542,7
5257,-0.68,0,0.542,10
5258,-0.65,0,0.542,10
5259,-0.53,0,0.542,6
5260,0.87,1,0.542,19
5261,-0.5,0,0.542,7
5262,-0.62,0,0.542,15
5263,-0.63,0,0.542,18
5264,-0.71,0,0.541,19
5265,-0.51,0,0.541,10
5266,0.8,0,0.541,17
5267,0.92,1,0.541,7
5268,-0.54,0,0.541,10
5269,0.94,1,0.541,6
5270,0.92,1,0.541,12
5271,-0.56,0,0.541,7
5272,-0.55,0,0.541,7
5273,0.91,1,0.541,10
5274,0.94,1,0.541,6
5275,-0.58,0,0.541,6
5276,-0.62,0,0.541,8
5277,-0.56,0,0.541,7
5278,0.88,1,0.54,7
5279,-0.59,0,0.54,13
5280,-0.57,0,0.54,6
5281,0.8,0,0.54,16
5282,-0.64,0,0.54,7
5283,0.91,1,0.54,5
5284,0.93,1,0.54,6
5285,-0.51,0,0.54,4
5286,-0.54,0,0.54,4
5287,-0.54,0,0.54,7
5288,-0.84,0,0.54,26
5289,-0.6,0,0.54,7
5290,-0.57,0,0.54,9
5291,0.93,1,0.54,11
5292,0.96,1,0.539,9
5293,0.82,1,0.539,14
5294,0.79,0,0.539,18
5295,-0.85,0,0.539,21
5296,-0.58,0,0.539,13
5297,0.91,1,0.539,9
5298,-0.62,0,0.539,16
5299,-0.5,0,0.539,5
5300,0.96,1,0.539,8
5301,-0.6,0,0.539,7
5302,-0.73,0,0.538,19
5303,0.78,0,0.538,15
5304,0.83,1,0.538,14
5305,0.88,1,0.538,9
5306,-0.51,0,0.538,7
5307,-0.62,0,0.538,10
5308,0.93,1,0.538,15
5309,-0.71,0,0.538,23
5310,-0.52,0,0.538,6
5311,-0.58,0,0.538,12
5312,0.91,1,0.537,6
5313,-0.65,0,0.537,9
5314,0.96,1,0.537,9
5315,0.82,1,0.537,19
5316,-0.63,0,0.537,12
5317,0.95,1,0.537,6
5318,-0.55,0,0.537,12
5319,0.92,1,0.537,8
5320,-0.6,0,0.537,6
5321,-0.53,0,0.537,6
5322,-0.68,0,0.537,20
5323,-0.56,0,0.537,5
5324,-0.71,0,0.536,19
5325,0.98,1,0.536,5
5326,-0.56,0,0.536,10
5327,0.93,1,0.536,11
5328,-0.68,0,0.536,16
5329,-0.6,0,0.536,10
5330,-0.59,0,0.536,8
5331,-0.79,0,0.536,14
5332,-0.73,0,0.536,13
5333,-0.53,0,0.536,12
5334,-0.61,0,0.535,25
5335,-0.59,0,0.535,13
5336,0.95,1,0.535,6
5337,0.93,1,0.535,16
5338,-0.52,0,0.535,17
5339,-0.62,0,0.535,9
5340,-0.64,0,0.535,16
5341,-0.58,0,0.535,10
5342,-0.56,0,0.535,4
5343,0.98,1,0.535,4
5344,-0.69,0,0.535,19
5345,-0.57,0,0.535,4
5346,-0.61,0,0.534,19
5347,-0.71,0,0.534,14
5348,0.96,1,0.534,9
5349,-0.6,0,0.534,11
5350,-0.58,0,0.534,5
5351,-0.49,0,0.534,13
5352,-0.53,0,0.534,10
5353,-0.61,0,0.534,7
5354,-0.67,0,0.534,9
5355,-0.54,0,0.534,4
5356,-0.57,0,0.534,4
5357,-0.61,0,0.534,10
5358,-0.58,0,0.534,10
5359,-0.51,0,0.534,5
5360,0.98,1,0.533,11
5361,-0.52,0,0.533,10
5362,-0.68,0,0.533,12
5363,-0.79,0,0.533,33
5364,-0.55,0,0.533,5
5365,-0.61,0,0.533,8
5366,-0.67,0,0.533,6
5367,-0.6,0,0.533,7
5368,-0.74,0,0.533,20
5369,-0.62,0,0.533,11
5370,-0.74,0,0.532,16
5371,-0.62,0,0.532,8
5372,-0.71,0,0.532,20
5373,0.96,1,0.532,6
5374,-0.67,0,0.532,8
5375,-0.55,0,0.532,11
5376,0.96,1,0.532,8
5377,-0.7,0,0.532,8
5378,-0.69,0,0.532,15
5379,0.92,1,0.532,5
5380,0.68,0,0.532,15
5381,-0.56,0,0.532,4
5382,-0.55,0,0.531,9
5383,-0.58,0,0.531,22
5384,-0.5,0,0.531,5
5385,-0.71,0,0.531,19
5386,-0.65,0,0.531,18
5387,0.84,1,0.531,15
5388,-0.59,0,0.531,9
5389,-0.54,0,0.531,9
5390,-0.55,0,0.531,8
5391,0.87,1,0.531,14
5392,-0.57,0,0.53,8
5393,0.9,1,0.53,5
5394,0.88,1,0.53,8
5395,0.75,0,0.53,22
5396,0.92,1,0.53,5
5397,-0.69,0,0.53,16
5398,0.96,1,0.53,7
5399,-0.57,0,0.53,11
5400,0.66,0,0.53,22
5401,-0.53,0,0.53,7
5402,-0.49,0,0.53,9
5403,0.7,0,0.529,16
5404,-0.67,0,0.529,14
5405,0.62,0,0.529,27
5406,0.69,0,0.529,28
5407,-0.65,0,0.529,23
5408,0.95,1,0.529,4
5409,-0.7,0,0.529,16
5410,0.88,1,0.528,13
5411,-0.6,0,0.528,12
5412,-0.71,0,0.528,13
5413,0.86,1,0.528,16
5414,-0.68,0,0.528,14
5415,-0.65,0,0.528,11
5416,-0.54,0,0.528,14
5417,-0.54,0,0.528,10
5418,-0.5,0,0.528,8
5419,-0.61,0,0.528,9
5420,-0.57,0,0.528,13
5421,-0.8,0,0.527,16
5422,-0.61,0,0.527,9
5423,0.78,0,0.527,24
5424,-0.59,0,0.527,16
5425,0.87,1,0.527,15
5426,-0.57,0,0.527,6
5427,0.97,1,0.527,10
5428,-0.62,0,0.527,14
5429,0.96,1,0.527,10
5430,-0.62,0,0.526,15
5431,-0.66,0,0.526,9
5432,-0.66,0,0.526,18
5433,-0.55,0,0.526,9
5434,-0.66,0,0.526,4
5435,-0.54,0,0.526,7
5436,0.92,1,0.526,9
5437,-0.64,0,0.526,22
5438,0.95,1,0.526,13
5439,-0.52,0,0.526,5
5440,-0.55,0,0.526,8
5441,-0.56,0,0.526,10
5442,0.93,1,0.526,6
5443,-0.7,0,0.525,17
5444,-0.64,0,0.525,21
5445,-0.54,0,0.525,7
5446,0.9,1,0.525,8
5447,0.93,1,0.525,10
5448,0.89,1,0.525,8
5449,0.71,0,0.525,19
5450,-0.79,0,0.525,29
5451,-0.68,0,0.524,15
5452,-0.58,0,0.524,11
5453,0.96,1,0.524,5
5454,-0.59,0,0.524,13
5455,0.95,1,0.524,12
5456,-0.62,0,0.524,11
5457,0.94,1,0.524,5
5458,-0.61,0,0.524,12
5459,-0.57,0,0.524,11
5460,-0.51,0,0.524,4
5461,-0.64,0,0.524,15
5462,-0.53,0,0.524,8
5463,-0.53,0,0.523,18
5464,-0.93,0,0.523,17
5465,0.89,1,0.523,5
5466,-0.7,0,0.523,14
5467,0.96,1,0.523,5
5468,-0.56,0,0.523,6
5469,-0.7,0,0.523,20
5470,-0.54,0,0.523,3
5471,0.97,1,0.523,7
5472,-0.55,0,0.523,3
5473,0.98,1,0.523,6
5474,0.97,1,0.523,5
5475,-0.61,0,0.523,12
5476,-0.6,0,0.523,9
5477,0.97,1,0.522,7
5478,-0.6,0,0.522,16
5479,0.9,1,0.522,8
5480,0.97,1,0.522,9
5481,-0.59,0,0.522,15
5482,0.73,0,0.522,41
5483,-0.62,0,0.522,11
5484,0.81,1,0.522,13
5485,-0.6,0,0.522,8
5486,-0.62,0,0.521,8
5487,0.8,0,0.521,17
5488,-0.53,0,0.521,8
5489,-0.74,0,0.521,24
5490,-0.65,0,0.521,6
5491,0.9,1,0.521,7
5492,0.88,1,0.521,9
5493,0.91,1,0.521,8
5494,-0.58,0,0.521,8
5495,0.91,1,0.521,7
5496,0.97,1,0.521,6
5497,0.9,1,0.521,6
5498,0.75,0,0.521,16
5499,-0.49,0,0.521,3
5500,0.87,1,0.52,16
5501,-0.5,0,0.52,5
5502,-0.61,0,0.52,8
5503,-0.5,0,0.52,9
5504,-0.65,0,0.52,17
5505,-0.48,0,0.52,3
5506,0.87,1,0.52,18
5507,-0.49,0,0.52,3
5508,-0.69,0,0.52,9
5509,0.86,1,0.52,15
5510,-0.57,0,0.52,8
5511,-0.68,0,0.52,14
5512,0.81,1,0.519,24
5513,0.97,1,0.519,5
5514,-0.55,0,0.519,6
5515,-0.64,0,0.519,23
5516,-0.61,0,0.519,10
5517,0.83,1,0.519,12
5518,-0.5,0,0.519,10
5519,-0.61,0,0.519,9
5520,0.97,1,0.519,5
5521,0.92,1,0.519,9
5522,0.79,0,0.518,17
5523,-0.59,0,0.518,15
5524,-0.51,0,0.518,6
5525,-0.63,0,0.518,20
5526,-0.52,0,0.518,8
5527,-0.51,0,0.518,6
5528,-0.66,0,0.518,22
5529,0.77,0,0.518,14
5530,0.95,1,0.518,7
5531,-0.67,0,0.518,7
5532,-0.64,0,0.518,16
5533,-0.61,0,0.517,7
5534,-0.54,0,0.517,8
5535,-0.57,0,0.517,9
5536,-0.58,0,0.517,9
5537,0.9,1,0.517,13
5538,-0.71,0,0.517,12
5539,-0.66,0,0.517,16
5540,0.98,1,0.517,6
5541,0.79,0,0.517,25
5542,-0.5,0,0.517,5
5543,-0.54,0,0.517,14
5544,0.94,1,0.516,11
5545,-0.66,0,0.516,11
5546,-0.7,0,0.516,20
5547,-0.62,0,0.516,8
5548,-0.58,0,0.516,12
5549,0.81,1,0.516,14
5550,-0.73,0,0.516,13
5551,-0.73,0,0.516,15
5552,-0.52,0,0.516,7
5553,0.92,1,0.516,7
5554,-0.56,0,0.516,4
5555,-0.85,0,0.515,22
5556,0.77,0,0.515,17
5557,-0.55,0,0.515,9
5558,-0.71,0,0.515,20
5559,0.9,1,0.515,6
5560,-0.73,0,0.515,17
5561,-0.72,0,0.515,16
5562,-0.54,0,0.515,10
5563,-0.63,0,0.515,10
5564,-0.51,0,0.514,10
5565,0.87,1,0.514,15
5566,-0.59,0,0.514,12
5567,-0.49,0,0.514,10
5568,0.85,1,0.514,18
5569,-0.66,0,0.514,12
5570,-0.68,0,0.514,17
5571,0.78,0,0.514,16
5572,0.99,1,0.514,6
5573,0.85,1,0.514,14
5574,0.75,0,0.513,16
5575,0.79,0,0.513,14
5576,-0.86,0,0.513,28
5577,0.9,1,0.513,3
5578,-0.72,0,0.513,19
5579,0.9,1,0.513,9
5580,-0.56,0,0.513,27
5581,-0.5,0,0.513,7
5582,0.91,1,0.512,10
5583,0.96,1,0.512,7
5584,-0.54,0,0.512,14
5585,0.96,1,0.512,8
5586,-0.56,0,0.512,16
5587,-0.52,0,0.512,14
5588,-0.62,0,0.512,18
5589,0.89,1,0.512,14
5590,-0.67,0,0.512,21
5591,-0.5,0,0.512,4
5592,-0.54,0,0.511,12
5593,-0.55,0,0.511,5
5594,-0.69,0,0.511,20
5595,0.9,1,0.511,9
5596,-0.72,0,0.511,14
5597,-0.67,0,0.511,19
5598,-0.82,0,0.511,17
5599,-0.76,0,0.511,26
5600,0.86,1,0.51,15
5601,-0.75,0,0.51,18
5602,0.91,1,0.51,8
5603,-0.51,0,0.51,4
5604,-0.74,0,0.51,24
5605,-0.54,0,0.51,7
5606,-0.47,0,0.51,6
5607,-0.6,0,0.51,11
5608,-0.61,0,0.51,26
5609,-0.52,0,0.51,10
5610,0.89,1,0.509,11
5611,0.79,0,0.509,19
5612,-0.55,0,0.509,10
5613,-0.5,0,0.509,9
5614,0.9,1,0.509,6
5615,-0.76,0,0.509,14
5616,0.95,1,0.509,10
5617,-0.56,0,0.509,13
5618,-0.62,0,0.509,10
5619,0.93,1,0.509,15
5620,-0.64,0,0.509,19
5621,-0.53,0,0.508,14
5622,0.97,1,0.508,14
5623,-0.55,0,0.508,8
5624,-0.6,0,0.508,20
5625,0.82,1,0.508,15
5626,0.74,0,0.508,22
5627,0.9,1,0.508,14
5628,0.96,1,0.508,6
5629,-0.53,0,0.507,18
5630,-0.51,0,0.507,3
5631,0.82,1,0.507,15
5632,-0.66,0,0.507,12
5633,0.77,0,0.507,15
5634,-0.67,0,0.507,13
5635,-0.56,0,0.507,10
5636,-0.54,0,0.507,10
5637,0.91,1,0.507,10
5638,-0.56,0,0.507,8
5639,0.84,1,0.507,18
5640,-0.61,0,0.506,15
5641,0.89,1,0.506,23
5642,-0.55,0,0.506,2
5643,-0.58,0,0.506,10
5644,-0.58,0,0.506,9
5645,-0.66,0,0.506,15
5646,0.82,1,0.506,15
5647,-0.6,0,0.506,14
5648,-0.57,0,0.506,11
5649,-0.62,0,0.506,11
5650,0.94,1,0.506,5
5651,-0.62,0,0.505,10
5652,-0.54,0,0.505,8
5653,-0.6,0,0.505,7
5654,-0.55,0,0.505,4
5655,0.93,1,0.505,6
5656,-0.61,0,0.505,12
5657,-0.73,0,0.505,31
5658,-0.64,0,0.505,12
5659,0.96,1,0.505,7
5660,0.93,1,0.505,7
5661,-0.61,0,0.505,17
5662,-0.57,0,0.504,11
5663,-0.6,0,0.504,5
5664,-0.69,0,0.504,26
5665,0.91,1,0.504,7
5666,0.58,0,0.504,39
5667,0.96,1,0.504,14
5668,-0.56,0,0.504,10
5669,-0.54,0,0.504,7
5670,-0.69,0,0.503,20
5671,0.94,1,0.503,6
5672,-0.57,0,0.503,16
5673,0.98,1,0.503,5
5674,0.97,1,0.503,5
5675,0.95,1,0.503,13
5676,-0.54,0,0.503,10
5677,-0.57,0,0.503,5
5678,-0.53,0,0.503,7
5679,-0.57,0,0.503,4
5680,-0.52,0,0.503,5
5681,0.78,0,0.503,19
5682,-0.51,0,0.503,6
5683,-0.54,0,0.503,4
5684,-0.55,0,0.503,7
5685,0.94,1,0.503,5
5686,0.94,1,0.502,13
5687,0.93,1,0.502,10
5688,0.71,0,0.502,28
5689,-0.56,0,0.502,7
5690,-0.62,0,0.502,8
5691,-0.7,0,0.502,19
5692,-0.62,0,0.502,14
5693,-0.51,0,0.502,5
5694,-0.56,0,0.502,12
5695,0.79,0,0.501,22
5696,-0.56,0,0.501,10
5697,0.78,0,0.501,17
5698,-0.6,0,0.501,9
5699,-0.64,0,0.501,15
5700,0.62,0,0.501,34
5701,0.91,1,0.501,8
5702,0.92,1,0.501,7
5703,-0.49,0,0.501,4
5704,-0.53,0,0.501,10
5705,-0.58,0,0.5,14
5706,0.94,1,0.5,9
5707,-0.59,0,0.5,7
5708,-0.55,0,0.5,7
5709,0.77,0,0.5,25
5710,0.91,1,0.5,7
5711,-0.74,0,0.5,15
5712,-0.72,0,0.5,15
5713,0.87,1,0.5,19
5714,0.93,1,0.5,7
