episode,step,px,py,died
6200,15,12,14,0
6200,16,12,14,0
6200,17,12,14,0
6200,18,12,14,0
6200,19,12,14,0
6200,20,12,14,0
6200,21,12,14,0
6200,22,12,14,0
6200,23,12,14,0
6200,24,12,14,0
6200,25,12,14,0
6200,26,12,14,0
6200,27,12,15,0
6200,28,12,15,0
6200,29,12,15,0
6200,30,11,15,0
6200,31,10,15,0
6200,32,10,15,0
6200,33,10,15,0
6200,34,10,15,1
6250,0,7,10,0
6250,1,7,10,0
6250,2,7,10,0
6250,3,7,10,0
6250,4,7,10,0
6250,5,7,10,0
6250,6,7,10,0
6250,7,7,10,0
6250,8,7,10,0
6250,9,7,10,0
6250,10,7,10,0
6250,11,7,10,0
6250,12,7,10,0
6250,13,7,9,0
6250,14,7,9,0
6250,15,7,9,0
6250,16,7,9,0
6250,17,6,9,0
6250,18,6,9,0
6250,19,6,9,0
6250,20,7,9,0
6250,21,7,9,0
6250,22,7,9,0
6250,23,7,9,0
6250,24,7,8,0
6250,25,7,7,0
6250,26,7,6,0
6250,27,7,6,0
6250,28,7,6,0
6250,29,7,6,0
6250,30,7,6,0
6250,31,7,6,0
6250,32,7,6,0
6300,0,12,13,0
6300,1,12,13,0
6300,2,12,13,0
6300,3,13,13,0
6300,4,13,13,0
6300,5,13,12,0
6300,6,13,11,1
6350,0,2,12,0
6350,1,2,12,0
6350,2,3,12,0
6350,3,3,12,0
6350,4,3,12,0
6350,5,3,12,0
6350,6,3,12,0
6350,7,3,13,0
6350,8,3,13,0
6350,9,3,13,0
6350,10,3,12,0
6350,11,3,12,0
6350,12,3,12,0
6350,13,3,13,0
6350,14,3,14,0
6350,15,3,15,0
6350,16,3,15,0
6350,17,3,16,0
6350,18,3,16,0
6350,19,3,16,0
6350,20,3,16,0
6350,21,3,16,0
6350,22,3,16,1
6400,0,9,13,0
6400,1,9,13,0
6400,2,9,13,0
6450,0,9,13,0
6450,1,9,12,0
6450,2,9,12,0
6450,3,9,12,0
6450,4,9,12,0
6450,5,9,12,0
6450,6,9,12,0
6450,7,9,12,0
6450,8,9,12,0
6450,9,9,12,0
6450,10,10,12,0
6450,11,10,12,0
6450,12,10,12,0
6450,13,10,12,0
6450,14,10,13,0
6450,15,10,13,0
6450,16,10,13,0
6450,17,10,13,0
6450,18,10,13,0
6450,19,10,12,0
6450,20,10,11,0
6450,21,10,10,0
6450,22,10,10,0
6450,23,10,10,0
6450,24,9,10,0
6450,25,9,10,0
6450,26,9,10,0
6450,27,9,10,0
6450,28,9,11,0
6450,29,9,12,0
6450,30,9,13,0
6450,31,9,14,0
6450,32,9,14,0
6450,33,8,14,0
6450,34,8,14,0
6450,35,8,14,0
6450,36,8,13,0
6450,37,8,12,0
6450,38,8,11,0
6450,39,8,10,0
6450,40,8,10,0
6450,41,8,10,0
6450,42,8,9,0
6450,43,8,8,0
6450,44,8,8,0
6450,45,8,8,0
6450,46,8,8,0
6450,47,8,8,0
6450,48,8,8,1
6500,0,15,16,0
6500,1,15,16,0
6500,2,16,16,0
6500,3,16,16,0
6500,4,16,17,0
6500,5,16,17,0
6500,6,17,17,0
6500,7,17,17,0
6500,8,17,18,0
6500,9,17,18,0
6500,10,16,18,0
6500,11,16,18,0
6500,12,16,18,0
6500,13,16,18,0
6500,14,15,18,0
6500,15,15,18,0
6500,16,15,18,0
6500,17,16,18,1
6550,0,9,1,0
6550,1,9,1,0
6550,2,9,1,0
6550,3,9,1,0
6550,4,9,1,0
6550,5,9,1,0
6550,6,9,1,0
6550,7,9,1,0
6550,8,9,1,0
6550,9,9,1,0
6550,10,9,1,0
6550,11,9,1,0
6550,12,9,1,0
6550,13,9,2,0
6550,14,9,2,0
6550,15,9,2,0
6550,16,9,2,0
6550,17,9,2,0
6550,18,9,2,0
6550,19,9,1,0
6550,20,9,1,0
6550,21,9,1,0
6550,22,9,2,0
6550,23,9,3,0
6550,24,9,4,0
6550,25,9,4,0
6550,26,9,4,0
6550,27,9,4,0
6550,28,9,4,0
6550,29,9,4,1
6600,0,5,9,0
6600,1,5,9,0
6600,2,6,9,0
6600,3,6,9,0
6600,4,6,9,0
6600,5,6,9,0
6600,6,6,9,0
6600,7,6,8,0
6600,8,6,7,0
6600,9,6,7,0
6600,10,6,7,0
6600,11,6,7,0
6600,12,6,7,0
6600,13,6,7,1
6650,0,14,15,0
6650,1,14,15,0
6650,2,14,15,0
6650,3,14,15,0
6650,4,14,15,0
6650,5,14,15,0
6650,6,14,15,0
6650,7,14,15,0
6650,8,14,15,0
6650,9,15,15,0
6650,10,15,15,0
6650,11,15,15,0
6650,12,15,15,0
6650,13,15,14,0
6650,14,15,14,0
6650,15,16,14,0
6650,16,16,14,0
6650,17,16,14,0
6650,18,16,14,0
6650,19,16,14,0
6650,20,16,15,0
6650,21,16,16,0
6650,22,16,17,0
6650,23,16,17,0
6650,24,15,17,0
6650,25,15,17,0
6650,26,15,17,0
6650,27,15,17,0
6650,28,15,17,0
6650,29,15,17,1
6700,0,15,13,0
6700,1,15,14,0
6700,2,15,14,0
6700,3,15,14,0
6700,4,16,14,0
6700,5,17,14,0
6700,6,17,14,0
6700,7,17,14,0
6700,8,17,14,0
6700,9,17,13,0
6700,10,17,12,0
6700,11,17,12,0
6700,12,17,12,0
6700,13,17,12,0
6700,14,17,12,0
6700,15,17,12,0
6700,16,17,13,0
6700,17,17,13,0
6700,18,17,13,0
6700,19,17,13,0
6700,20,17,13,0
6700,21,17,13,0
6700,22,17,13,0
6700,23,17,12,0
6700,24,17,12,0
6700,25,17,12,0
6700,26,17,12,0
6700,27,17,12,0
6700,28,17,12,1
6750,0,18,3,0
6750,1,18,3,0
6750,2,17,3,0
6750,3,17,3,0
6750,4,17,3,0
6750,5,17,3,0
6750,6,17,3,0
6750,7,17,3,0
6750,8,17,3,0
6750,9,17,3,0
6750,10,17,3,0
6750,11,17,3,0
6750,12,18,3,0
6750,13,18,3,0
6750,14,18,3,0
6750,15,18,3,0
6750,16,18,3,0
6750,17,18,3,0
6750,18,18,4,0
6750,19,18,4,0
6750,20,18,4,0
6750,21,18,4,0
6750,22,18,4,0
6750,23,18,4,0
6750,24,18,4,1
6800,0,4,13,0
6800,1,4,13,0
6800,2,4,13,0
6800,3,4,13,0
6800,4,4,13,0
6800,5,4,13,0
6800,6,4,13,0
6800,7,4,13,0
6800,8,4,12,0
6800,9,4,12,0
6800,10,5,12,0
6800,11,5,12,0
6800,12,6,12,0
6800,13,6,12,0
6800,14,6,12,0
6800,15,5,12,1
6850,0,4,17,0
6850,1,4,17,0
6850,2,4,17,0
6850,3,4,16,0
6850,4,4,16,0
6850,5,4,16,0
6850,6,4,16,0
6850,7,4,16,0
6850,8,4,16,0
6850,9,5,16,0
6850,10,6,16,0
6850,11,7,16,0
6850,12,7,16,0
6850,13,7,15,1
6900,0,2,11,0
6900,1,2,11,0
6900,2,2,11,0
6900,3,2,11,0
6900,4,2,12,0
6900,5,2,13,0
6900,6,2,13,0
6900,7,2,13,0
6900,8,2,13,0
6900,9,2,13,0
6900,10,2,13,0
6900,11,2,14,0
6900,12,2,15,0
6900,13,2,15,0
6900,14,1,15,0
6900,15,1,15,0
6900,16,1,15,0
6900,17,1,16,0
6900,18,1,17,0
6900,19,1,18,0
6900,20,1,18,0
6900,21,2,18,0
6900,22,3,18,0
6900,23,3,18,0
6900,24,3,17,0
6900,25,3,16,0
6900,26,3,16,0
6900,27,2,16,0
6900,28,1,16,0
6900,29,1,16,0
6900,30,1,16,0
6900,31,1,16,0
6900,32,1,16,0
6900,33,1,15,0
6900,34,1,14,0
6900,35,1,14,0
6900,36,1,14,0
6900,37,1,14,0
6900,38,1,14,0
6900,39,1,14,0
6900,40,1,13,0
6900,41,1,13,0
6900,42,1,13,0
6900,43,1,13,0
6900,44,1,13,0
6900,45,1,13,0
6900,46,1,13,0
6900,47,1,13,0
6900,48,1,14,0
6900,49,1,14,0
6900,50,1,14,0
6900,51,1,14,0
6900,52,1,14,0
6900,53,1,14,0
6900,54,1,14,0
6900,55,2,14,0
6900,56,2,14,0
6900,57,2,13,0
6900,58,2,13,0
6900,59,1,13,0
6900,60,1,13,0
6900,61,1,13,0
6900,62,1,13,0
6900,63,1,13,0
6900,64,1,13,0
6900,65,1,12,0
6900,66,1,12,0
6900,67,1,12,0
6900,68,1,11,0
6900,69,1,11,0
6900,70,1,11,0
6900,71,1,11,0
6900,72,2,11,0
6900,73,3,11,0
6900,74,3,11,0
6900,75,3,11,0
6900,76,3,11,1
6950,0,18,10,0
6950,1,18,10,0
6950,2,18,10,0
6950,3,17,10,0
6950,4,17,10,0
6950,5,17,10,0
6950,6,17,10,0
6950,7,16,10,0
6950,8,16,10,0
6950,9,16,10,0
6950,10,15,10,0
6950,11,15,10,0
6950,12,15,9,0
6950,13,15,8,0
6950,14,15,8,0
6950,15,15,8,0
6950,16,15,8,0
6950,17,15,8,0
6950,18,15,8,0
6950,19,15,8,0
7000,0,6,9,0
7000,1,6,9,0
7000,2,5,9,0
7000,3,5,9,0
7000,4,5,9,0
7000,5,5,9,0
7000,6,5,9,0
7000,7,5,9,0
7000,8,5,9,0
7000,9,5,8,0
7000,10,5,7,0
7000,11,5,6,0
7000,12,5,6,0
7000,13,4,6,0
7000,14,4,6,0
7000,15,4,7,0
7000,16,4,7,1
7050,0,3,8,0
7050,1,3,8,0
7050,2,3,8,0
7050,3,3,7,0
7050,4,3,7,0
7050,5,3,7,0
7050,6,3,7,0
7050,7,3,7,0
7050,8,3,7,0
7050,9,3,7,0
7050,10,3,7,0
7050,11,3,7,0
7050,12,3,7,0
7050,13,3,7,0
7050,14,3,8,0
7050,15,3,8,0
7050,16,3,8,0
7050,17,3,9,0
7050,18,3,9,0
7050,19,3,9,0
7050,20,2,9,0
7050,21,1,9,0
7050,22,1,9,0
7050,23,1,9,0
7050,24,1,9,0
7050,25,1,9,0
7050,26,1,9,0
7050,27,1,8,0
7050,28,1,7,0
7050,29,1,7,0
7050,30,1,7,0
7050,31,1,7,0
7050,32,1,7,0
7050,33,1,7,0
7050,34,1,7,0
7050,35,1,7,0
7050,36,1,6,0
7050,37,1,5,0
7050,38,1,4,0
7050,39,1,4,0
7050,40,1,4,0
7050,41,1,4,0
7050,42,2,4,0
7050,43,2,4,0
7050,44,2,4,0
7050,45,2,4,0
7050,46,1,4,0
7050,47,1,4,0
7050,48,1,3,0
7050,49,1,2,0
7050,50,1,2,0
7050,51,1,2,0
7050,52,1,2,0
7050,53,1,2,0
7050,54,1,2,0
7050,55,1,2,0
7050,56,1,2,0
7050,57,2,2,0
7050,58,3,2,0
7050,59,3,2,0
7050,60,3,1,0
7050,61,3,1,0
7050,62,3,1,0
7050,63,3,1,0
7050,64,3,1,0
7050,65,3,1,1
7100,0,9,8,0
7100,1,9,7,0
7100,2,9,6,0
7100,3,9,6,0
7100,4,8,6,0
7100,5,8,6,0
7100,6,8,6,0
7100,7,8,6,0
7100,8,8,6,0
7100,9,8,6,0
7100,10,8,7,0
7100,11,8,7,0
7100,12,8,7,0
7100,13,8,7,0
7100,14,9,7,0
7100,15,10,7,0
7100,16,10,7,0
7100,17,10,7,1
7150,0,1,5,0
7150,1,1,5,0
7150,2,1,5,0
7150,3,1,5,0
7150,4,1,5,0
7150,5,1,5,0
7150,6,1,5,0
7150,7,1,5,0
7150,8,1,5,0
7150,9,1,5,0
7150,10,1,5,0
7150,11,1,5,0
7150,12,1,4,0
7150,13,1,4,0
7150,14,1,4,0
7150,15,1,4,0
7150,16,1,5,0
7150,17,1,5,0
7150,18,1,5,0
7150,19,2,5,0
7150,20,2,5,0
7150,21,2,4,0
7150,22,2,4,0
7150,23,3,4,0
7150,24,3,4,0
7150,25,3,3,0
7150,26,3,3,0
7150,27,2,3,0
7150,28,2,3,0
7150,29,2,2,0
7150,30,2,2,0
7150,31,2,1,0
7150,32,2,1,0
7150,33,1,1,0
7150,34,1,1,0
7150,35,1,1,0
7150,36,2,1,1
7200,0,1,1,0
7200,1,1,1,0
7200,2,1,1,0
7200,3,1,2,0
7200,4,1,3,0
7200,5,1,4,0
7200,6,1,5,0
7200,7,1,6,0
7200,8,1,7,0
7200,9,1,7,0
7200,10,1,7,0
7200,11,1,8,0
7200,12,1,9,0
7200,13,1,10,0
7200,14,1,11,0
7200,15,1,12,0
7200,16,1,13,0
7200,17,1,13,0
7200,18,1,14,0
7200,19,1,14,0
7200,20,1,14,0
7200,21,1,14,0
7200,22,2,14,0
7200,23,2,14,0
7200,24,2,13,0
7200,25,2,13,0
7200,26,2,13,0
7200,27,2,14,0
7200,28,2,14,0
7200,29,3,14,0
7200,30,3,14,0
7200,31,3,14,0
7200,32,3,14,0
7200,33,3,14,0
7200,34,3,14,0
7200,35,3,14,0
7200,36,3,14,0
7200,37,3,14,0
7200,38,3,13,0
7200,39,3,13,0
7200,40,3,13,0
7200,41,3,14,0
7200,42,3,15,0
7200,43,3,15,0
7200,44,3,15,0
7200,45,3,15,0
7200,46,3,15,0
7200,47,3,15,0
7250,0,9,15,0
7250,1,9,15,0
7250,2,9,15,0
7250,3,9,15,0
7250,4,9,15,0
7250,5,9,15,0
7250,6,8,15,0
7250,7,7,15,0
7250,8,7,15,0
7250,9,7,15,0
7250,10,8,15,0
7250,11,8,15,0
7250,12,8,16,0
7250,13,8,16,0
7250,14,8,16,0
7250,15,8,16,0
7250,16,8,16,0
7250,17,8,16,0
7250,18,8,16,0
7250,19,8,16,0
7250,20,8,16,0
7250,21,8,16,1
7300,0,11,5,0
7300,1,11,5,0
7300,2,11,5,0
7300,3,11,5,0
7300,4,10,5,0
7300,5,10,5,0
7300,6,10,5,0
7300,7,10,5,0
7300,8,10,4,0
7300,9,10,4,0
7300,10,9,4,0
7300,11,9,4,0
7300,12,9,3,0
7300,13,9,2,0
7300,14,9,2,0
7300,15,9,2,0
7300,16,9,2,0
7300,17,9,2,0
7300,18,9,2,0
7300,19,9,2,0
7300,20,8,2,0
7300,21,8,2,0
7300,22,8,2,0
7300,23,8,2,0
7300,24,8,1,0
7300,25,8,1,0
7300,26,8,1,0
7300,27,9,1,0
7300,28,9,1,0
7300,29,9,1,1
7350,0,17,2,0
7350,1,17,2,0
7350,2,17,1,0
7350,3,17,1,0
7350,4,17,1,0
7350,5,17,1,0
7350,6,17,1,0
7350,7,16,1,0
7350,8,15,1,0
7350,9,15,1,0
7350,10,15,1,0
7350,11,16,1,0
7350,12,16,1,0
7350,13,16,1,0
7350,14,16,1,0
7350,15,16,1,0
7350,16,16,1,0
7350,17,16,1,0
7350,18,16,2,0
7350,19,16,3,0
7350,20,16,3,0
7350,21,16,4,0
7350,22,16,4,0
7350,23,16,4,0
7350,24,16,4,0
7350,25,16,4,0
7350,26,16,4,0
7350,27,16,4,0
7350,28,16,3,0
7350,29,16,2,0
7350,30,16,2,0
7350,31,16,2,0
7350,32,16,3,0
7350,33,16,3,0
7350,34,16,3,0
7350,35,17,3,0
7350,36,18,3,0
7350,37,18,3,0
7350,38,18,2,0
7350,39,18,2,0
7350,40,18,2,0
7350,41,18,2,0
7350,42,18,2,0
7350,43,18,2,0
7350,44,18,2,0
7400,0,12,13,0
7400,1,12,13,0
7400,2,12,13,0
7400,3,12,13,0
7400,4,12,13,0
7400,5,11,13,0
7400,6,11,13,0
7400,7,10,13,0
7400,8,10,13,0
7400,9,10,12,0
7400,10,10,11,0
7400,11,10,11,0
7400,12,10,11,0
7400,13,10,10,0
7400,14,10,10,0
7400,15,11,10,0
7400,16,11,10,0
7400,17,11,9,0
7400,18,11,9,0
7400,19,11,9,0
7400,20,11,9,0
7400,21,11,9,0
7400,22,11,9,0
7400,23,11,9,0
7400,24,11,9,1
7450,0,12,8,0
7450,1,12,8,0
7450,2,12,8,0
7450,3,12,8,0
7450,4,12,8,0
7450,5,13,8,0
7450,6,13,8,0
7450,7,13,8,0
7450,8,13,8,0
7450,9,13,8,1
7500,0,13,18,0
7500,1,13,17,0
7500,2,13,16,0
7500,3,13,16,0
7500,4,13,16,0
7500,5,12,16,0
7500,6,12,16,0
7500,7,12,16,0
7500,8,11,16,0
7500,9,11,16,0
7500,10,11,15,0
7500,11,11,14,0
7500,12,11,14,0
7500,13,12,14,0
7500,14,12,14,0
7500,15,12,13,0
7500,16,12,13,0
7500,17,12,13,1
7550,0,2,4,0
7550,1,2,4,0
7550,2,2,4,0
7550,3,2,4,0
7550,4,2,4,0
7550,5,2,4,0
7550,6,2,4,0
7550,7,2,4,0
7550,8,2,4,0
7550,9,2,4,0
7550,10,2,4,0
7550,11,3,4,0
7550,12,3,4,0
7550,13,3,4,0
7550,14,3,4,0
7550,15,3,4,0
7550,16,3,4,0
7550,17,3,4,0
7550,18,4,4,0
7550,19,5,4,0
7550,20,5,4,0
7550,21,5,4,1
7600,0,16,6,0
7600,1,16,6,0
7600,2,15,6,0
7600,3,15,6,0
7600,4,15,6,0
7600,5,15,6,0
7600,6,15,6,0
7600,7,15,6,0
7600,8,15,6,0
7600,9,15,6,0
7600,10,15,6,0
7600,11,15,6,0
7600,12,14,6,0
7600,13,13,6,0
7600,14,13,6,0
7600,15,13,6,0
7600,16,13,6,0
7600,17,13,6,0
7600,18,14,6,0
7600,19,14,6,0
7600,20,14,5,0
7600,21,14,5,0
7600,22,14,5,0
7600,23,14,5,0
7600,24,14,5,0
7650,0,15,17,0
7650,1,15,17,0
7650,2,15,17,0
7650,3,15,16,0
7650,4,15,16,0
7650,5,15,15,0
7650,6,15,15,0
7650,7,15,15,0
7650,8,15,15,0
7650,9,15,15,0
7650,10,15,15,0
7650,11,15,15,0
7650,12,15,15,0
7650,13,15,15,0
7650,14,15,14,0
7650,15,15,14,0
7650,16,15,14,0
7650,17,15,14,0
7650,18,15,14,0
7650,19,15,14,0
7650,20,15,14,0
7650,21,16,14,0
7650,22,17,14,0
7650,23,17,14,0
7650,24,17,13,0
7650,25,17,13,0
7650,26,17,12,0
7650,27,17,12,0
7650,28,17,12,0
7650,29,17,13,0
7650,30,17,13,0
7650,31,17,13,0
7650,32,17,13,0
7650,33,17,13,0
7650,34,17,12,1
7700,0,6,14,0
7700,1,6,14,0
7700,2,6,13,0
7700,3,6,13,0
7700,4,7,13,0
7700,5,7,13,0
7700,6,7,13,0
7700,7,6,13,0
7700,8,6,13,0
7700,9,6,13,0
7700,10,6,13,0
7700,11,6,13,0
7700,12,6,13,0
7700,13,6,13,0
7700,14,6,13,0
7700,15,6,13,0
7700,16,6,12,0
7700,17,6,12,0
7700,18,6,12,0
7700,19,6,12,0
7700,20,6,12,0
7700,21,6,11,0
7700,22,6,11,0
7700,23,6,11,0
7700,24,6,11,0
7700,25,6,11,0
7700,26,6,11,1
7750,0,6,12,0
7750,1,6,12,0
7750,2,6,12,0
7750,3,6,12,0
7750,4,6,12,0
7750,5,6,11,0
7750,6,6,11,0
7750,7,6,11,0
7750,8,6,11,0
7750,9,6,11,0
7750,10,6,11,0
7750,11,6,11,0
7750,12,6,11,0
7750,13,7,11,0
7750,14,7,11,1
7800,0,4,17,0
7800,1,4,17,0
7800,2,4,17,0
7800,3,5,17,0
7800,4,5,17,0
7800,5,5,17,0
7800,6,5,17,0
7800,7,5,17,0
7800,8,5,17,0
7800,9,5,17,0
7800,10,4,17,0
7800,11,4,17,0
7800,12,3,17,0
7800,13,2,17,0
7800,14,2,17,0
7800,15,2,17,0
7800,16,2,17,0
7800,17,2,16,0
7800,18,2,15,0
7800,19,2,15,0
7800,20,3,15,0
7800,21,4,15,0
7800,22,4,15,0
7800,23,4,15,0
7800,24,4,15,0
7800,25,4,15,1
7850,0,2,4,0
7850,1,2,4,0
7850,2,2,4,0
7850,3,2,4,0
7850,4,1,4,0
7850,5,1,4,0
7850,6,1,4,0
7850,7,1,3,1
7900,0,5,11,0
7900,1,4,11,0
7900,2,4,11,0
7900,3,4,10,0
7900,4,4,9,0
7900,5,4,9,0
7900,6,4,8,0
7900,7,4,7,0
7900,8,4,7,0
7900,9,4,7,0
7900,10,4,7,0
7900,11,4,7,0
7900,12,4,8,0
7900,13,4,9,0
7900,14,4,9,0
7900,15,4,9,0
7900,16,4,9,0
7900,17,4,9,0
7900,18,4,9,0
7900,19,4,8,0
7900,20,4,7,0
7900,21,4,7,0
7900,22,5,7,0
7900,23,5,7,0
7900,24,5,7,0
7900,25,5,7,0
7900,26,5,6,0
7900,27,5,6,0
7900,28,5,6,0
7900,29,4,6,0
7900,30,4,6,0
7900,31,4,6,0
7900,32,4,6,0
7900,33,4,5,0
7900,34,4,4,0
7900,35,4,4,0
7900,36,5,4,0
7900,37,5,4,0
7900,38,5,4,0
7900,39,5,4,0
7900,40,5,4,0
7900,41,5,4,0
7900,42,5,4,0
7900,43,5,4,0
7900,44,5,4,0
7900,45,5,4,0
7900,46,5,4,0
7900,47,5,5,0
7900,48,5,6,0
7900,49,5,6,0
7900,50,5,6,1
7950,0,2,15,0
7950,1,2,15,0
7950,2,1,15,0
7950,3,1,15,0
7950,4,1,15,0
7950,5,1,15,0
7950,6,1,15,0
7950,7,1,15,0
7950,8,1,15,0
7950,9,1,15,0
7950,10,1,15,0
7950,11,1,15,0
7950,12,1,15,0
7950,13,1,15,0
7950,14,1,15,0
7950,15,1,15,0
7950,16,1,15,0
7950,17,1,15,0
7950,18,1,15,0
7950,19,1,15,0
7950,20,1,15,0
7950,21,1,15,0
7950,22,1,15,0
7950,23,1,15,0
7950,24,2,15,0
7950,25,2,15,0
7950,26,2,15,0
7950,27,2,15,0
7950,28,2,15,0
7950,29,2,16,0
7950,30,2,16,0
7950,31,2,16,0
7950,32,2,16,0
7950,33,3,16,0
7950,34,3,16,0
7950,35,3,16,0
7950,36,4,16,0
7950,37,5,16,0
7950,38,5,16,0
7950,39,5,16,1
8000,0,3,16,0
8000,1,3,16,0
8000,2,3,16,0
8000,3,3,16,0
8000,4,3,16,0
8000,5,3,15,0
8000,6,3,15,0
8000,7,3,15,0
8000,8,3,15,0
8000,9,3,15,0
8000,10,3,16,0
8000,11,3,17,0
8000,12,3,17,0
8000,13,3,17,0
8000,14,3,17,0
8000,15,2,17,0
8000,16,2,17,0
8000,17,2,17,0
8000,18,2,18,0
8000,19,2,18,0
8000,20,1,18,0
8000,21,1,18,0
8000,22,1,18,0
8000,23,1,18,1
8050,0,18,1,0
8050,1,18,1,0
8050,2,18,1,0
8050,3,18,2,0
8050,4,18,3,0
8050,5,18,4,0
8050,6,18,5,0
8050,7,18,5,0
8050,8,17,5,0
8050,9,17,5,0
8050,10,17,5,0
8050,11,17,5,0
8050,12,17,5,0
8050,13,17,5,0
8050,14,17,4,0
8050,15,17,4,0
8050,16,17,4,0
8050,17,17,4,0
8050,18,17,3,0
8050,19,17,2,0
8050,20,17,2,0
8050,21,17,2,0
8050,22,17,1,0
8050,23,17,1,0
8050,24,17,1,0
8050,25,17,1,0
8050,26,18,1,0
8050,27,18,1,1
8100,0,2,14,0
8100,1,2,14,0
8100,2,2,14,0
8100,3,2,14,0
8100,4,2,13,0
8100,5,2,12,0
8100,6,2,12,0
8100,7,2,12,0
8100,8,2,12,0
8100,9,2,12,0
8100,10,2,12,0
8100,11,2,12,0
8100,12,2,12,0
8100,13,2,12,0
8100,14,3,12,0
8100,15,3,12,0
8100,16,3,11,0
8100,17,3,11,0
8100,18,3,11,0
8100,19,3,11,0
8100,20,3,12,0
8100,21,3,13,0
8100,22,3,14,0
8100,23,3,15,0
8100,24,3,16,0
8100,25,3,16,0
8100,26,3,16,0
8100,27,3,15,0
8100,28,3,14,0
8100,29,3,14,0
8100,30,3,14,0
8100,31,3,14,0
8100,32,3,15,0
8100,33,3,16,0
8100,34,3,16,0
8100,35,2,16,0
8100,36,2,16,0
8100,37,2,16,0
8100,38,2,16,1
8150,0,17,18,0
8150,1,17,18,0
8150,2,17,18,0
8150,3,17,18,0
8150,4,17,18,0
8150,5,16,18,0
8150,6,16,18,0
8150,7,16,18,0
8150,8,17,18,0
8150,9,18,18,0
8150,10,18,18,0
8150,11,18,17,0
8150,12,18,16,0
8150,13,18,15,0
8150,14,18,15,0
8150,15,18,15,1
8200,0,1,1,0
8200,1,1,1,0
8200,2,1,1,0
8200,3,1,1,0
8200,4,1,1,0
8200,5,1,1,0
8200,6,1,1,0
8200,7,2,1,0
8200,8,3,1,0
8200,9,3,1,0
8200,10,3,1,0
8200,11,4,1,0
8200,12,5,1,0
8200,13,6,1,0
8200,14,7,1,0
8200,15,8,1,0
8200,16,9,1,0
8200,17,10,1,0
8200,18,10,1,0
8200,19,10,1,0
8200,20,10,1,0
8200,21,10,1,0
8250,0,12,15,0
8250,1,12,15,0
8250,2,12,15,0
8250,3,12,15,0
8250,4,13,15,0
8250,5,13,15,0
8250,6,13,15,0
8250,7,13,14,0
8250,8,13,14,0
8250,9,14,14,0
8250,10,14,14,0
8250,11,14,14,1
8300,0,1,15,0
8300,1,2,15,0
8300,2,3,15,0
8300,3,3,15,0
8300,4,3,15,0
8300,5,3,15,0
8300,6,3,15,0
8300,7,3,15,0
8300,8,3,16,0
8300,9,3,16,0
8300,10,4,16,0
8300,11,4,16,0
8300,12,4,16,0
8350,0,17,17,0
8350,1,17,17,0
8350,2,17,17,0
8350,3,17,17,0
8350,4,17,18,0
8350,5,17,18,0
8350,6,17,18,0
8350,7,17,18,0
8350,8,17,18,0
8350,9,17,18,0
8350,10,17,18,0
8350,11,17,18,0
8350,12,17,18,0
8350,13,17,18,0
8350,14,17,18,0
8350,15,17,18,0
8350,16,17,18,0
8350,17,17,18,0
8350,18,18,18,0
8350,19,18,18,0
8350,20,18,17,0
8350,21,18,17,0
8350,22,18,17,0
8350,23,18,17,0
8350,24,18,17,0
8350,25,18,17,0
8350,26,18,17,0
8350,27,18,17,0
8400,0,8,16,0
8400,1,8,16,0
8400,2,8,17,0
8400,3,8,17,0
8400,4,8,17,0
8400,5,8,17,0
8400,6,9,17,0
8400,7,9,17,0
8400,8,9,17,0
8400,9,8,17,0
8400,10,8,17,0
8400,11,8,17,0
8400,12,8,17,0
8400,13,8,17,0
8400,14,7,17,0
8400,15,7,17,0
8400,16,7,17,1
8450,0,9,18,0
8450,1,9,18,0
8450,2,9,18,0
8450,3,9,18,0
8450,4,9,18,0
8450,5,9,17,0
8450,6,9,17,0
8450,7,9,16,0
8450,8,9,16,0
8450,9,9,16,0
8450,10,9,15,0
8450,11,9,15,0
8450,12,9,15,0
8450,13,9,15,0
8450,14,10,15,0
8450,15,11,15,0
8450,16,11,15,0
8450,17,11,14,0
8450,18,11,14,0
8450,19,11,14,0
8450,20,11,14,0
8450,21,10,14,0
8450,22,9,14,0
8450,23,9,14,0
8450,24,9,14,0
8450,25,9,14,0
8450,26,9,14,0
8450,27,9,14,0
8450,28,9,14,0
8450,29,9,14,0
8500,0,2,10,0
8500,1,2,10,0
8500,2,2,10,0
8500,3,2,10,0
8500,4,2,11,0
8500,5,2,12,0
8500,6,2,12,0
8500,7,3,12,0
8500,8,4,12,0
8500,9,4,12,0
8500,10,4,12,0
8500,11,4,12,0
8500,12,4,12,0
8500,13,4,12,0
8500,14,4,12,0
8500,15,4,12,0
8500,16,4,12,0
8500,17,4,12,0
8500,18,4,12,0
8500,19,4,12,0
8500,20,3,12,0
8500,21,2,12,0
8500,22,1,12,0
8500,23,1,12,0
8500,24,1,12,0
8500,25,1,12,0
8500,26,1,12,0
8500,27,1,12,0
8500,28,1,12,0
8500,29,1,12,0
8500,30,1,12,0
8500,31,1,12,0
8500,32,1,11,0
8500,33,1,11,0
8500,34,2,11,0
8500,35,2,11,0
8500,36,2,11,0
8500,37,1,11,0
8500,38,1,11,0
8500,39,1,11,0
8500,40,1,11,0
8550,0,9,6,0
8550,1,9,6,0
8550,2,8,6,0
8550,3,8,6,0
8550,4,8,6,0
8550,5,8,6,0
8550,6,8,6,0
8550,7,8,6,0
