episode,step,px,py,died
1350,34,18,15,0
1350,35,18,15,0
1350,36,18,15,0
1350,37,18,15,0
1350,38,18,16,0
1350,39,18,17,0
1350,40,18,18,0
1350,41,18,18,0
1350,42,18,18,0
1350,43,18,18,0
1350,44,18,18,1
1400,0,13,7,0
1400,1,14,7,0
1400,2,14,7,0
1400,3,14,7,0
1400,4,14,7,1
1450,0,15,7,0
1450,1,15,7,0
1500,0,11,13,0
1500,1,11,13,0
1500,2,11,14,0
1500,3,11,14,0
1500,4,11,14,0
1500,5,11,14,0
1500,6,11,15,1
1550,0,6,11,0
1550,1,6,11,0
1550,2,6,10,0
1550,3,6,9,0
1550,4,6,9,0
1550,5,5,9,0
1550,6,4,9,0
1550,7,4,9,0
1550,8,3,9,0
1550,9,2,9,0
1550,10,2,9,0
1550,11,2,10,0
1550,12,2,11,0
1550,13,2,11,1
1600,0,2,7,0
1600,1,2,7,0
1600,2,2,7,0
1600,3,2,7,0
1600,4,3,7,0
1600,5,3,7,0
1600,6,3,7,0
1600,7,3,7,0
1600,8,3,7,0
1600,9,3,7,0
1600,10,3,7,0
1600,11,3,7,0
1600,12,3,7,1
1650,0,3,4,0
1650,1,3,4,0
1650,2,3,5,0
1650,3,3,5,0
1650,4,3,5,0
1650,5,3,5,0
1650,6,3,5,0
1650,7,2,5,0
1650,8,1,5,0
1650,9,1,5,0
1650,10,1,5,0
1650,11,1,5,0
1650,12,1,6,0
1650,13,1,7,1
1700,0,2,8,0
1700,1,2,8,0
1700,2,2,8,0
1700,3,1,8,0
1700,4,1,8,0
1700,5,1,8,0
1700,6,1,8,0
1700,7,1,9,0
1700,8,1,9,0
1700,9,1,9,0
1700,10,1,9,0
1700,11,1,9,0
1700,12,1,9,0
1750,0,16,14,0
1750,1,16,14,0
1750,2,16,14,0
1750,3,16,14,0
1750,4,16,14,0
1750,5,16,14,0
1750,6,16,14,0
1750,7,16,13,0
1750,8,16,13,0
1750,9,16,13,0
1750,10,16,13,0
1750,11,16,14,0
1750,12,16,14,0
1750,13,16,14,0
1750,14,16,14,0
1750,15,16,14,0
1750,16,16,14,0
1750,17,16,14,0
1750,18,16,14,0
1750,19,16,14,0
1750,20,16,14,0
1750,21,16,14,0
1750,22,16,14,0
1750,23,16,14,0
1750,24,16,14,0
1750,25,16,14,0
1750,26,16,14,0
1750,27,16,14,0
1750,28,16,14,0
1750,29,16,14,0
1750,30,16,14,0
1750,31,16,14,0
1750,32,16,15,0
1750,33,16,15,0
1750,34,17,15,0
1750,35,18,15,0
1750,36,18,15,0
1750,37,18,15,0
1750,38,18,15,0
1750,39,18,16,0
1750,40,18,17,0
1750,41,18,17,0
1750,42,18,17,0
1750,43,18,17,0
1750,44,18,17,0
1750,45,18,17,0
1750,46,18,17,0
1750,47,18,17,0
1750,48,18,17,1
1800,0,18,8,0
1800,1,18,8,0
1800,2,18,8,0
1800,3,18,8,0
1800,4,18,8,0
1800,5,18,8,0
1800,6,18,8,0
1800,7,18,7,0
1800,8,18,7,0
1800,9,18,6,0
1800,10,18,6,0
1800,11,18,6,0
1800,12,18,6,0
1800,13,18,6,0
1800,14,18,6,0
1800,15,18,6,0
1800,16,18,6,0
1800,17,18,5,0
1800,18,18,4,0
1800,19,18,4,0
1800,20,17,4,0
1800,21,16,4,0
1800,22,16,4,0
1800,23,16,5,0
1800,24,16,5,0
1800,25,16,5,0
1800,26,16,5,0
1800,27,16,5,0
1800,28,16,5,0
1800,29,16,5,0
1800,30,16,5,0
1800,31,16,5,1
1850,0,7,14,0
1850,1,7,13,0
1850,2,7,13,0
1850,3,7,13,0
1850,4,7,12,0
1850,5,7,12,0
1850,6,7,12,0
1850,7,7,12,0
1850,8,7,12,0
1850,9,7,13,0
1850,10,7,13,0
1850,11,7,13,0
1850,12,7,13,0
1850,13,7,14,0
1850,14,7,14,0
1850,15,7,14,0
1850,16,8,14,0
1850,17,8,14,0
1850,18,8,14,1
1900,0,1,5,0
1900,1,1,5,0
1900,2,1,5,0
1900,3,1,5,0
1900,4,1,5,0
1900,5,1,5,0
1900,6,1,5,0
1900,7,1,5,0
1900,8,1,4,0
1900,9,1,3,0
1900,10,1,2,0
1900,11,1,2,1
1950,0,11,13,0
1950,1,11,13,0
1950,2,11,14,0
1950,3,11,14,0
1950,4,11,14,0
1950,5,11,14,0
1950,6,11,14,0
1950,7,11,14,0
1950,8,11,14,0
1950,9,10,14,0
1950,10,9,14,0
1950,11,8,14,0
1950,12,8,14,0
1950,13,8,14,0
1950,14,9,14,0
1950,15,10,14,0
1950,16,11,14,0
1950,17,11,14,0
1950,18,11,13,0
1950,19,11,12,0
1950,20,11,12,0
1950,21,11,12,1
2000,0,6,18,0
2000,1,6,18,0
2000,2,6,18,0
2000,3,6,18,0
2000,4,6,18,0
2000,5,6,18,0
2000,6,6,18,0
2000,7,6,18,0
2000,8,5,18,1
2050,0,12,4,0
2050,1,11,4,0
2050,2,10,4,0
2050,3,10,4,0
2050,4,10,4,0
2050,5,10,4,0
2050,6,10,4,0
2050,7,10,4,0
2050,8,10,4,0
2050,9,10,4,0
2050,10,10,4,0
2050,11,10,4,0
2050,12,10,3,0
2050,13,10,3,0
2050,14,11,3,0
2050,15,11,3,0
2050,16,12,3,1
2100,0,11,1,0
2100,1,11,1,0
2100,2,12,1,0
2100,3,12,1,0
2100,4,12,1,0
2100,5,12,1,0
2100,6,12,2,0
2100,7,12,2,0
2100,8,12,2,0
2100,9,12,2,0
2100,10,12,1,0
2100,11,12,1,0
2100,12,12,1,0
2100,13,11,1,0
2100,14,10,1,0
2100,15,10,1,0
2100,16,10,1,0
2100,17,10,1,0
2100,18,10,1,0
2100,19,10,1,0
2100,20,10,2,0
2100,21,10,3,0
2100,22,10,3,0
2100,23,10,3,0
2100,24,10,3,0
2100,25,10,3,0
2100,26,11,3,1
2150,0,13,9,0
2150,1,13,9,0
2150,2,13,9,0
2150,3,13,9,0
2150,4,14,9,0
2150,5,15,9,0
2150,6,15,9,0
2150,7,15,10,0
2150,8,15,11,0
2150,9,15,12,0
2150,10,15,13,1
2200,0,17,10,0
2200,1,17,10,0
2200,2,18,10,0
2200,3,18,10,0
2200,4,18,10,0
2200,5,18,10,0
2200,6,18,10,0
2200,7,18,10,0
2200,8,18,10,0
2200,9,18,10,0
2200,10,18,10,0
2200,11,17,10,0
2200,12,17,10,0
2200,13,17,10,0
2200,14,17,10,0
2200,15,17,10,0
2200,16,17,10,0
2200,17,17,10,0
2200,18,17,10,0
2200,19,18,10,0
2200,20,18,10,0
2200,21,18,10,0
2200,22,18,10,0
2200,23,18,10,0
2200,24,18,10,0
2200,25,18,10,1
2250,0,5,11,0
2250,1,5,11,0
2250,2,5,11,0
2250,3,5,11,0
2250,4,5,11,0
2250,5,5,10,0
2250,6,5,10,0
2250,7,5,10,0
2250,8,5,9,0
2250,9,5,8,0
2250,10,5,8,0
2250,11,4,8,0
2250,12,3,8,0
2250,13,3,8,0
2250,14,2,8,0
2250,15,2,8,0
2250,16,2,8,0
2250,17,1,8,0
2250,18,1,8,0
2250,19,1,8,0
2250,20,1,8,0
2250,21,1,8,0
2250,22,1,8,0
2250,23,1,8,1
2300,0,15,17,0
2300,1,15,17,0
2300,2,15,17,0
2300,3,15,18,0
2300,4,15,18,0
2300,5,15,18,0
2300,6,15,18,0
2300,7,15,18,0
2300,8,15,18,0
2300,9,15,18,0
2300,10,15,18,0
2300,11,16,18,0
2300,12,17,18,0
2300,13,17,18,0
2300,14,17,18,0
2300,15,17,18,0
2300,16,17,18,0
2300,17,17,18,0
2300,18,16,18,0
2300,19,16,18,0
2300,20,16,17,0
2300,21,16,17,0
2300,22,16,16,0
2300,23,16,16,0
2300,24,17,16,0
2300,25,17,16,0
2300,26,17,16,0
2300,27,17,16,0
2300,28,17,17,0
2300,29,17,17,0
2300,30,17,17,0
2300,31,17,17,0
2300,32,17,17,0
2300,33,17,17,1
2350,0,1,16,0
2350,1,1,16,0
2350,2,1,16,0
2350,3,1,16,0
2350,4,1,16,0
2350,5,2,16,0
2350,6,2,16,0
2350,7,2,17,0
2350,8,2,18,0
2350,9,2,18,0
2350,10,3,18,0
2350,11,3,18,0
2350,12,3,18,0
2350,13,3,18,0
2350,14,4,18,0
2350,15,4,18,0
2350,16,4,18,0
2350,17,4,18,0
2350,18,4,18,0
2350,19,5,18,0
2350,20,5,18,0
2350,21,5,18,0
2350,22,5,18,0
2350,23,5,18,0
2350,24,5,18,0
2350,25,5,18,0
2350,26,5,18,0
2350,27,5,18,0
2350,28,5,18,0
2350,29,5,18,0
2350,30,5,18,0
2350,31,5,18,0
2350,32,6,18,0
2350,33,7,18,0
2350,34,7,18,0
2350,35,7,18,0
2350,36,7,18,0
2350,37,7,18,0
2350,38,7,17,0
2350,39,7,17,0
2350,40,8,17,0
2350,41,9,17,0
2350,42,9,17,0
2350,43,9,16,1
2400,0,18,18,0
2400,1,18,18,0
2400,2,18,18,0
2400,3,18,18,0
2400,4,18,18,0
2400,5,18,18,0
2400,6,18,18,0
2400,7,18,18,0
2400,8,18,18,0
2400,9,18,18,0
2400,10,18,18,0
2400,11,18,18,0
2400,12,18,18,0
2400,13,18,18,0
2400,14,18,18,0
2400,15,18,18,0
2400,16,18,18,0
2400,17,18,18,0
2400,18,18,18,0
2400,19,18,18,0
2400,20,18,18,0
2400,21,18,18,0
2400,22,18,18,0
2400,23,18,18,0
2400,24,18,18,0
2400,25,18,18,0
2400,26,18,18,0
2400,27,17,18,0
2400,28,16,18,0
2400,29,16,18,0
2400,30,16,18,0
2400,31,17,18,0
2400,32,17,18,0
2400,33,17,18,0
2400,34,17,18,0
2400,35,17,18,0
2400,36,17,18,0
2400,37,16,18,0
2400,38,15,18,0
2400,39,15,18,0
2400,40,15,18,0
2400,41,15,18,0
2400,42,15,18,0
2400,43,15,18,0
2400,44,15,18,0
2400,45,15,18,1
2450,0,7,12,0
2450,1,7,12,0
2450,2,7,12,0
2450,3,7,12,0
2450,4,7,12,0
2500,0,17,11,0
2500,1,17,11,0
2500,2,18,11,0
2500,3,18,11,0
2500,4,18,12,0
2500,5,18,12,0
2500,6,17,12,0
2500,7,17,12,0
2550,0,3,3,0
2550,1,3,3,0
2550,2,3,3,0
2550,3,3,3,0
2550,4,3,3,0
2550,5,3,3,0
2550,6,3,3,0
2550,7,3,3,0
2550,8,3,3,0
2550,9,3,3,0
2550,10,3,2,0
2550,11,3,1,0
2550,12,3,1,0
2550,13,3,1,0
2550,14,3,1,0
2550,15,3,1,0
2550,16,2,1,0
2550,17,1,1,0
2550,18,1,1,0
2550,19,1,1,1
2600,0,15,6,0
2600,1,15,6,0
2600,2,15,6,0
2600,3,15,6,0
2600,4,15,6,0
2600,5,15,6,0
2600,6,15,6,1
2650,0,3,5,0
2650,1,3,5,0
2650,2,3,5,0
2650,3,3,5,0
2650,4,3,5,0
2650,5,3,5,0
2650,6,3,6,0
2650,7,3,6,0
2650,8,4,6,0
2650,9,4,6,0
2650,10,4,7,0
2650,11,4,7,0
2650,12,4,7,0
2650,13,4,7,0
2650,14,3,7,0
2650,15,2,7,0
2650,16,2,7,0
2650,17,2,7,0
2650,18,2,7,0
2650,19,2,7,1
2700,0,1,3,0
2700,1,1,3,0
2700,2,1,3,0
2700,3,1,2,0
2700,4,1,1,0
2700,5,1,1,0
2700,6,1,1,0
2700,7,1,1,0
2700,8,1,1,0
2700,9,1,1,0
2700,10,1,2,0
2700,11,1,2,0
2700,12,1,2,0
2700,13,1,2,0
2700,14,1,2,0
2700,15,1,2,0
2700,16,1,2,0
2700,17,1,2,0
2700,18,1,2,0
2700,19,1,2,0
2700,20,1,2,0
2700,21,1,2,0
2700,22,1,2,0
2700,23,2,2,0
2700,24,2,2,0
2700,25,2,2,0
2700,26,2,2,0
2700,27,2,1,0
2700,28,2,1,0
2700,29,2,1,0
2700,30,2,1,0
2700,31,2,1,0
2700,32,2,1,1
2750,0,13,16,0
2750,1,13,17,0
2750,2,13,17,0
2750,3,13,17,0
2750,4,13,17,0
2750,5,13,17,0
2750,6,13,16,0
2750,7,13,15,0
2750,8,13,15,0
2750,9,13,15,0
2750,10,13,15,0
2750,11,13,15,0
2750,12,13,15,0
2750,13,13,15,0
2750,14,13,15,0
2750,15,13,15,0
2750,16,13,16,0
2750,17,13,16,0
2750,18,13,16,0
2750,19,13,16,0
2750,20,13,16,0
2750,21,13,16,1
2800,0,1,2,0
2800,1,1,2,0
2800,2,1,2,0
2800,3,1,2,0
2800,4,1,2,0
2800,5,1,2,0
2800,6,1,2,0
2800,7,1,2,0
2800,8,1,2,0
2800,9,1,1,0
2800,10,1,1,0
2800,11,1,1,0
2800,12,1,1,0
2800,13,1,1,0
2800,14,1,1,0
2800,15,1,1,0
2800,16,1,1,0
2800,17,1,1,0
2800,18,1,1,0
2800,19,1,1,0
2800,20,1,1,0
2800,21,1,1,0
2800,22,1,1,0
2800,23,1,1,0
2800,24,1,1,0
2800,25,1,2,0
2800,26,1,2,0
2800,27,1,3,0
2800,28,1,4,0
2800,29,1,4,0
2800,30,1,4,0
2800,31,1,4,0
2800,32,1,4,0
2800,33,1,4,0
2800,34,1,5,1
2850,0,9,1,0
2850,1,9,1,0
2850,2,9,1,0
2850,3,9,1,0
2850,4,9,1,0
2850,5,9,1,0
2850,6,9,1,0
2850,7,9,1,0
2850,8,9,1,0
2850,9,9,1,0
2850,10,9,1,0
2850,11,8,1,0
2850,12,8,1,0
2850,13,8,1,0
2850,14,8,1,0
2850,15,9,1,0
2850,16,10,1,0
2850,17,10,1,0
2850,18,10,1,0
2850,19,10,1,0
2850,20,10,1,0
2850,21,11,1,0
2850,22,11,1,0
2850,23,11,1,0
2850,24,11,1,0
2850,25,11,1,0
2850,26,11,1,0
2850,27,11,2,0
2850,28,11,2,0
2850,29,11,2,0
2850,30,11,2,0
2850,31,11,2,0
2850,32,11,2,0
2850,33,11,2,1
2900,0,8,4,0
2900,1,8,4,0
2900,2,8,4,0
2900,3,8,4,0
2900,4,8,5,0
2900,5,8,5,0
2900,6,8,5,0
2900,7,8,5,0
2900,8,8,5,0
2900,9,9,5,0
2900,10,9,5,0
2900,11,10,5,0
2900,12,10,5,0
2900,13,10,5,0
2900,14,10,5,0
2900,15,10,4,0
2900,16,10,4,0
2900,17,10,4,0
2900,18,10,5,0
2900,19,10,5,0
2900,20,10,5,0
2900,21,10,5,0
2900,22,10,4,0
2900,23,10,3,0
2900,24,10,3,0
2900,25,9,3,0
2900,26,9,3,0
2900,27,9,4,0
2900,28,9,4,0
2900,29,9,4,0
2900,30,9,4,0
2900,31,9,4,0
2900,32,9,4,1
2950,0,18,7,0
2950,1,18,7,0
2950,2,18,7,0
2950,3,18,7,0
2950,4,18,7,0
2950,5,18,7,0
2950,6,17,7,0
2950,7,16,7,0
2950,8,16,7,1
3000,0,1,11,0
3000,1,1,11,0
3000,2,1,11,0
3000,3,1,11,0
3000,4,1,12,1
3050,0,16,4,0
3050,1,16,4,0
3050,2,16,4,0
3050,3,16,4,0
3050,4,16,4,0
3050,5,16,4,0
3050,6,16,4,0
3050,7,16,4,0
3050,8,16,4,0
3050,9,16,4,0
3050,10,16,5,0
3050,11,16,6,0
3050,12,16,6,0
3050,13,16,6,0
3050,14,16,6,0
3050,15,16,6,0
3100,0,1,12,0
3100,1,1,12,0
3100,2,1,12,0
3100,3,1,12,0
3100,4,1,12,0
3100,5,1,12,0
3100,6,1,12,1
3150,0,16,14,0
3150,1,16,14,0
3150,2,16,14,0
3150,3,16,15,0
3150,4,16,15,0
3150,5,16,16,0
3150,6,16,16,0
3150,7,16,16,0
3150,8,16,16,0
3150,9,16,16,0
3150,10,16,16,0
3150,11,17,16,0
3150,12,18,16,0
3150,13,18,16,0
3150,14,18,16,0
3150,15,18,17,0
3150,16,18,18,0
3150,17,18,18,0
3150,18,18,18,0
3150,19,18,18,0
3150,20,18,18,0
3150,21,18,18,0
3150,22,18,18,0
3150,23,18,17,0
3150,24,18,17,0
3150,25,17,17,0
3150,26,17,17,0
3150,27,17,17,0
3150,28,16,17,1
3200,0,5,9,0
3200,1,5,10,0
3200,2,5,10,0
3200,3,6,10,0
3200,4,6,10,0
